node	degree
3051	48
945	93
30767	105
54208	10
12321	81
43002	63
16168	39
5109	87
27876	39
50652	80
56986	69
8931	52
9709	71
52111	45
35848	37
22883	53
48903	4
44284	7
10599	5
53476	49
2711	22
11523	20
13688	34
43603	53
34614	68
16290	104
1233	62
29445	16
13172	19
50321	31
1868	37
49157	67
49826	63
19968	71
46641	51
29052	47
29958	7
53593	53
34868	37
21130	46
22222	45
841	35
46206	56
28304	121
44949	21
33980	44
53647	20
17524	53
21669	15
52966	27
53733	22
36445	43
1077	68
12057	29
15634	83
8818	22
7962	48
12770	22
428	47
52540	28
30834	41
56488	107
5360	26
44926	17
55582	35
33764	48
3369	57
6783	25
40590	29
5170	70
30730	44
24488	40
50206	87
47839	4
42892	57
26588	30
50663	42
26726	26
1573	22
7885	73
834	92
50847	67
27318	22
12819	24
14782	29
19534	81
25629	13
36269	28
57137	41
41104	47
31423	3
4622	26
26575	30
4965	26
45507	31
28089	13
22270	70
33602	117
44388	14
34114	28
40332	28
26083	23
46507	41
35283	55
3771	57
39747	25
28097	33
26792	27
47685	22
54959	13
24355	15
25103	17
26608	51
25912	25
54667	11
4896	36
16083	34
36446	59
48433	19
55567	36
11731	28
26213	38
6546	19
11350	88
38237	26
55668	41
12930	19
43818	30
27786	50
34888	85
24232	23
44422	45
55621	111
15905	71
51451	32
13507	68
54881	33
54355	52
11682	42
44767	58
49344	123
11228	62
5464	47
29008	39
54885	16
39297	53
31269	50
4433	3
39200	29
54781	32
54266	62
54238	126
46111	90
19450	50
52525	16
31754	47
4329	42
38824	45
13936	66
31315	65
21173	16
8663	25
39155	50
29541	26
47883	19
13371	96
24198	40
10761	43
9659	93
5429	24
29127	17
41971	31
1141	69
35262	25
4830	19
34202	37
53948	15
3060	24
34232	44
45666	14
25733	39
22515	63
24143	27
17851	48
39066	11
38692	19
6004	122
17932	38
47975	10
42515	47
35083	54
49989	46
35755	6
30491	25
23229	58
21939	76
49425	51
9080	27
28083	30
16731	11
26328	11
56330	33
32096	29
37380	15
39121	10
22010	81
16190	38
1099	21
51388	77
27208	24
53781	55
780	60
33927	31
19132	65
20186	42
47788	23
50155	25
11938	39
27104	14
38678	74
25844	33
34102	116
13398	49
10111	26
58094	23
27677	38
18959	37
51265	35
3297	47
28225	39
8997	68
44453	25
2689	27
27160	47
52253	52
49559	39
20325	17
21697	52
57289	46
24454	32
1565	69
34802	38
28325	13
33666	42
43658	35
25978	45
17916	63
961	13
6315	46
45579	59
26103	9
10595	83
22212	94
18383	1
34281	94
29335	182
53121	35
15410	27
29028	34
37090	25
18104	65
23069	64
6606	50
31191	64
106	24
886	57
4956	27
4967	86
30653	52
30531	52
30995	15
45477	75
42147	44
3037	65
6229	21
57426	37
28954	44
46192	40
19471	38
36478	17
32043	16
32669	11
15576	28
41603	50
12339	35
9304	13
50306	27
40270	111
46523	14
52024	5
29986	20
32499	62
21555	28
30873	41
33237	80
55735	20
41906	45
54533	13
6073	14
29606	27
37521	49
47742	19
24926	90
44041	38
24552	51
4319	50
31363	37
17977	118
1910	57
4850	39
14886	46
24771	21
43766	17
23800	59
38176	42
48451	97
34872	9
37663	20
13252	107
13955	41
8878	47
5917	16
4951	26
56894	33
4789	46
7996	99
41377	33
34277	14
14034	90
46397	43
35175	9
2066	54
47776	50
52485	27
22382	24
20944	29
36451	19
11588	14
52764	36
49365	37
32016	72
31303	14
32954	42
13789	20
7501	9
20703	34
37142	70
38748	35
56022	31
26718	40
52411	73
21924	47
51158	78
24090	51
23536	97
56299	34
50865	50
20443	86
3624	61
49750	54
21925	55
10185	19
18742	51
32837	45
23701	44
50390	59
56142	24
13295	37
31988	73
19661	37
6256	61
33141	57
50269	54
50827	28
15763	54
24742	19
21050	30
48778	31
9717	13
51156	4
44662	51
51819	49
30295	29
32915	3
13698	37
53232	13
25338	89
32805	51
4978	22
54360	14
29943	58
45454	19
24921	14
52257	48
1458	130
45461	78
55718	9
20500	53
27255	84
35938	64
17867	23
41837	13
35482	34
20394	16
24757	30
6711	19
17733	23
53499	76
53571	66
1930	51
26970	89
52431	102
28517	50
16867	38
22106	25
10310	56
47203	37
20569	39
54936	70
51295	22
44343	37
9348	122
52847	12
8984	28
32204	43
13487	32
8639	120
45363	70
18642	82
40642	34
47045	43
6555	35
19632	70
48037	17
19646	47
5356	51
54855	28
14455	26
11027	32
12272	10
39862	52
30269	29
5948	36
32417	38
12476	36
52745	29
11848	40
49438	67
20068	54
9261	74
58213	14
25670	33
19168	32
32097	43
29113	33
58043	35
31327	26
43869	49
29003	40
47303	15
54771	61
14907	28
45536	15
49911	45
23148	50
56617	29
17470	62
17985	117
28477	9
28336	43
52424	41
22530	71
31666	28
30460	31
54192	13
51764	62
6568	97
28143	55
43901	111
7013	23
40643	31
36081	8
45367	17
15851	20
5157	25
29531	5
5722	2
41276	5
34969	19
44241	2
9236	66
20976	80
5961	60
51596	26
36475	20
49111	79
25986	22
22684	36
45968	22
35140	23
12543	44
13358	42
58204	32
41414	29
18428	47
24826	39
32386	40
1935	18
27978	27
27450	21
33566	28
40993	31
23538	52
6059	44
53588	32
25124	76
8035	45
30122	44
9374	33
43992	49
12745	56
39775	91
26102	15
15898	34
12998	30
18243	42
23982	20
2919	22
38238	41
35420	44
8376	53
15175	50
44506	25
28289	22
24699	15
21268	27
48008	31
28538	2
26065	78
37917	26
26955	27
18496	26
53180	41
15642	84
54047	62
33779	50
32212	13
33193	9
23710	51
28374	43
12280	25
56301	70
38026	28
8525	65
5499	73
30994	104
41649	63
52292	19
9071	46
44600	39
14891	44
55086	57
33775	90
5447	53
54043	25
23394	38
45137	20
44246	39
28281	39
55391	23
19035	31
18188	12
35621	6
4971	8
13018	22
35405	26
22205	67
43462	45
51510	67
51942	49
41796	47
43531	87
14508	24
10988	36
31902	21
5744	44
7876	13
38361	11
3906	25
51629	89
46211	40
19947	59
33167	46
25110	87
22825	11
38185	13
9774	55
41800	22
39540	32
45292	35
6330	58
25900	57
22920	45
52804	65
37104	85
9785	72
5140	29
9683	6
44312	47
36798	84
39399	76
11339	66
44612	65
10799	44
44822	40
10297	40
9116	37
39698	53
48922	66
53186	115
21533	46
42094	50
40783	33
51903	79
12823	68
36169	13
26793	74
19741	54
15707	64
25894	74
53252	57
26908	18
685	55
19634	36
21792	96
10703	21
48586	25
40099	2
2430	108
28341	41
20147	50
38285	12
52239	9
41004	33
41831	21
39038	116
31054	13
7245	29
9065	57
47738	20
36653	51
38392	33
13420	28
1086	16
12234	51
42415	30
17669	39
50801	50
33840	61
33281	55
50414	21
42092	106
11764	20
29019	37
35398	73
38339	50
2889	73
34533	61
37841	30
49093	19
14063	19
23198	22
17017	48
56641	25
34789	82
54269	67
8603	71
6111	95
46564	141
44697	16
5459	45
36987	12
25600	21
8607	19
10658	64
25739	36
53165	17
27380	50
56472	36
6132	22
17942	28
6370	38
46188	138
54944	150
10788	102
35341	78
52797	16
46275	6
46750	46
3281	46
43981	10
47555	27
57902	23
10463	65
53002	102
18964	70
57790	24
57850	43
48578	60
26831	24
46849	33
15655	24
23731	42
37802	19
26959	49
11256	18
37010	41
6663	34
48953	79
34722	45
8260	74
40444	98
22596	61
2058	38
20923	71
39986	33
21871	5
54993	59
57789	34
15941	58
17440	26
43135	21
28981	58
28675	47
51851	27
33654	13
51761	43
17684	23
51289	40
2453	55
41637	36
14833	47
40103	56
10654	18
50602	40
36405	22
44589	48
44738	31
11710	28
18537	36
38992	23
19773	49
47319	10
18916	7
1854	14
8992	21
47114	8
25304	98
46502	40
58073	18
18273	8
34602	19
17596	29
19372	17
43587	49
16481	28
30239	104
30372	82
40653	35
9506	24
20938	43
892	69
49791	73
9690	32
57371	13
50665	25
16531	13
43294	18
23928	43
29537	21
35697	59
39042	65
51532	79
27958	64
22251	19
31364	54
25188	42
39014	42
19384	33
19119	18
10080	57
26420	75
44465	11
30684	66
23477	55
51996	88
11546	60
11529	10
51713	25
17579	28
11188	34
43239	42
32746	61
37746	40
43199	52
44470	42
24990	28
1434	21
27502	58
45408	42
48279	19
35815	10
3716	52
27191	63
41257	22
56918	74
36640	25
15307	36
41492	34
41980	21
21194	16
47666	17
29491	29
24178	75
47509	51
35370	26
36108	16
41000	46
22133	23
19364	4
38101	14
15681	44
12733	42
7641	89
6053	19
42175	77
55329	43
46147	27
30390	49
46141	22
5453	11
43493	39
33804	56
25418	40
12443	44
3220	44
29726	40
54765	21
7749	55
52438	71
19218	30
44618	66
32277	27
18292	68
19933	34
2772	20
11864	48
33002	13
31588	36
43434	22
41602	67
42434	30
28773	25
34174	36
13157	29
9948	115
32963	56
45456	49
18070	31
5337	48
50210	60
4018	58
42035	5
56911	8
35519	28
42955	56
25917	32
47371	39
10218	62
47090	30
242	44
45508	25
32507	25
31531	17
52075	14
50704	53
48627	12
16973	36
3194	40
40119	69
54672	49
54519	58
5965	2
45727	12
45974	10
41323	13
16830	25
3338	41
34379	64
29887	65
21942	87
3937	18
32895	38
9275	19
5136	15
36630	24
34801	17
57939	37
25126	21
1649	36
16129	7
56859	39
21657	48
50237	69
39269	53
13847	44
22213	35
45841	27
26321	44
24593	39
127	31
13818	28
10883	2
5070	15
3846	10
53287	51
39542	18
15351	25
54007	50
35711	73
13027	26
55590	7
53735	28
18514	31
25925	24
26453	61
48045	28
53964	12
22951	7
40223	25
6581	20
42197	3
13603	2
49032	9
8149	159
49820	14
20954	24
45748	15
36642	19
12887	19
3878	23
2644	21
37270	31
5847	52
5490	19
6501	47
50487	9
48765	32
38006	71
50094	27
28167	33
51740	34
36580	7
26613	7
5466	60
36736	36
120	63
49635	46
49740	24
16248	49
27994	32
22502	27
48265	18
56491	45
56737	52
14003	77
45347	22
22864	50
32690	42
31880	8
37548	44
58334	41
443	32
53783	65
40854	72
476	59
24124	46
49742	44
4569	78
5095	31
16338	40
50157	40
41299	58
16932	48
23663	82
4689	37
8561	164
32202	107
42486	104
22812	23
12130	19
4919	13
29444	28
40421	14
52089	10
57011	56
12458	38
10078	62
42019	38
13187	38
14250	37
26001	53
31913	23
50759	44
44163	93
8037	35
8614	48
42576	46
26958	76
10684	52
6335	17
7103	26
32036	16
54069	19
50410	27
26051	28
35833	63
13750	74
5891	64
40794	40
31446	38
48684	72
52980	55
21157	27
46332	17
21423	24
31723	26
32602	19
11837	50
56907	65
41345	53
10005	32
8133	43
11183	62
843	57
25771	38
6238	22
12081	69
8648	82
4590	34
42304	39
21997	16
28159	8
10976	52
56354	38
27988	71
37539	38
20015	34
455	51
57990	32
57727	19
16642	46
9084	55
38305	35
20175	48
33381	15
22624	27
12669	29
56341	27
1318	12
31069	6
9998	3
52209	40
48844	54
18406	83
34981	58
18515	36
28037	38
2729	70
28424	24
53236	35
30422	43
11652	66
57315	30
28398	40
43163	24
25143	22
48402	28
55502	25
17752	10
5665	6
30800	38
37267	24
43335	23
55469	43
1461	41
1849	15
19074	47
35315	7
252	42
8358	5
49858	37
516	4
57530	13
839	44
38872	38
42532	31
14940	39
21269	7
13973	40
52300	76
4431	16
44580	11
54729	5
8749	6
13862	90
28140	74
17678	59
746	16
54632	19
7265	62
3100	45
48614	56
31511	66
10708	76
10382	37
7243	48
13180	36
47644	30
35504	34
44658	44
10343	100
52997	6
29502	100
8289	33
5540	70
8497	125
9143	46
10705	7
6417	2
15630	26
7315	70
31832	15
34839	51
2821	77
26292	48
16989	76
10924	3
6126	30
31081	68
28175	31
721	35
19900	25
47650	36
50339	8
13983	39
52655	28
26586	62
5548	4
11394	51
25588	51
15454	62
494	44
30092	10
51318	53
27305	37
33855	86
22924	38
12230	6
57099	73
22940	87
13461	80
45070	36
26076	32
19374	22
20136	46
12787	54
82	52
27538	41
58205	87
32135	107
37119	19
45565	10
31231	48
46671	51
1152	39
31095	44
16010	30
17667	48
35933	122
41908	4
19412	6
58392	4
38175	54
5947	46
5576	19
39724	23
9677	105
55267	25
18175	50
29498	80
33897	31
34696	58
10634	23
21077	88
30264	61
53873	84
57069	28
7532	28
30731	64
12283	49
14796	109
51058	79
50017	75
55824	25
45370	20
3742	53
3449	68
55434	71
43948	44
8667	72
6924	42
57047	28
36476	53
24999	50
40177	53
37405	29
4177	14
37965	36
20818	43
55579	31
12017	85
24013	56
34689	33
2214	24
4619	28
53029	56
44431	75
35732	85
6252	40
24500	40
11526	33
13728	65
5272	21
16051	14
20515	68
9599	26
33862	40
1082	23
6929	14
21890	15
17656	66
14901	61
57687	34
52068	44
20877	100
27865	29
46240	29
26421	47
22823	86
37385	51
48013	38
44272	67
23679	10
41964	31
53486	41
50391	61
41683	39
19014	53
13228	18
43464	49
31017	84
55387	31
18460	79
52317	42
44215	57
34953	54
13870	26
27008	39
7424	78
55081	81
653	89
38468	36
6	45
56184	20
27278	39
24067	59
28739	24
26147	22
39644	79
2717	56
21968	34
50552	94
36198	38
52884	41
5052	55
51070	54
468	94
46834	53
30393	56
5992	49
15142	53
38535	42
24064	23
17317	14
6379	70
37595	49
4016	31
50283	12
34810	28
23576	32
13613	8
48472	14
52288	78
58331	37
24657	69
55338	77
20353	25
42337	9
40755	60
42667	31
14500	54
6743	27
18410	27
24160	36
29488	28
20036	23
24242	53
4040	23
6695	19
9779	27
57521	30
267	56
56619	18
10192	17
21325	14
16119	33
25317	60
42247	33
25068	20
20207	18
51892	27
7469	14
37129	94
25327	23
51182	78
49551	35
38444	7
35358	25
38852	18
29106	18
34778	27
49998	15
39253	30
6558	66
30364	33
24086	24
41348	8
46872	73
11103	74
11607	45
22173	81
51009	44
20062	120
43025	14
18379	24
11200	18
24058	21
20681	56
55672	10
45653	23
51947	22
11658	56
32186	49
39365	5
22695	39
4310	35
36794	23
8212	103
20670	24
53335	76
19268	44
54099	10
1978	52
56871	56
52564	60
15874	57
22697	26
10177	34
19160	83
410	25
48997	37
17919	59
39821	20
42134	28
31007	40
37439	42
34734	22
5373	42
9836	74
20530	58
43690	38
55076	55
33551	11
11162	22
9686	19
57416	32
54722	55
33924	61
44651	12
35748	18
52900	25
4846	60
8847	13
47366	33
41945	64
12104	24
26805	26
38233	75
57102	36
4332	21
34276	27
3348	19
2074	21
50941	24
32993	16
42947	23
46899	66
53077	70
27293	64
51303	27
37665	22
14340	64
29995	15
51029	12
58162	95
14006	52
25774	18
24156	168
55835	29
24034	30
22661	68
45744	19
51697	14
27890	37
56170	60
38073	19
13432	37
48502	70
12453	39
25551	57
45142	117
58359	22
37313	19
37177	18
33988	57
3081	40
11564	58
19932	79
55331	74
11971	34
17256	35
41035	33
5087	47
12199	13
43218	36
17291	90
55134	53
58400	48
44087	66
3432	54
58030	26
28469	51
9070	31
36557	95
44268	38
51507	72
13415	68
14419	40
14939	58
2234	101
18675	35
21251	76
38554	106
55594	42
3635	8
49067	11
5561	12
39580	63
43043	27
13989	79
52138	19
21696	62
54888	22
43860	62
7923	89
1985	64
2480	44
27619	12
39620	16
34854	60
57443	21
34061	53
29810	34
13505	17
51601	19
25483	55
10813	43
4117	53
57685	35
44859	43
16838	69
54896	71
14978	57
8414	62
48822	35
46189	21
42748	5
46739	37
52989	18
45429	56
54976	9
31013	43
48120	64
30964	92
5689	12
14343	18
22526	55
37864	30
33754	81
24971	33
55066	22
22268	7
44543	14
37898	29
29892	22
33663	1
19419	22
26070	22
50795	21
20383	115
58293	23
57350	26
48036	14
22934	45
8912	38
22668	31
23771	16
49736	34
10469	26
41634	18
45585	42
21272	21
32304	24
34594	44
17059	29
37617	14
5762	19
57522	91
16535	22
39810	8
38335	10
28044	30
37578	16
54366	12
11458	21
42801	32
50332	59
41310	47
4142	25
36338	31
26903	68
45733	31
1834	57
7596	62
6374	52
20255	28
47246	28
6233	44
32443	50
30414	31
13376	28
23424	23
27942	23
26241	13
45954	33
27086	28
31968	87
12279	26
18407	61
22736	58
28907	49
54014	35
20521	39
50468	50
7948	24
36625	46
35459	17
50748	78
55151	58
17718	42
53420	39
39806	63
40373	36
10257	82
1259	45
8028	69
37241	37
10936	113
56226	75
22153	19
29005	51
49168	35
51335	21
40294	39
35600	40
31610	38
32751	36
54185	40
11168	35
2887	44
41207	33
4192	29
21375	62
24715	29
58136	76
21381	74
24423	25
28359	22
41555	24
39366	81
14680	71
17099	26
34327	79
44357	91
13976	24
33221	19
12567	38
40894	13
12539	8
31220	11
27795	49
11232	25
30326	59
11847	23
7594	8
2837	39
23720	61
16767	22
26200	41
34864	59
13597	91
6250	83
7836	9
24512	24
3021	6
14421	29
4067	120
26892	19
40359	32
29276	55
47054	33
4244	118
14683	115
41567	62
55761	69
19750	54
38616	65
30823	32
51699	41
19049	74
19593	23
28856	78
17040	27
19581	59
40302	14
9014	27
35415	8
4086	79
37823	92
48294	49
7285	22
52181	71
32012	39
34411	50
16147	165
53905	66
47979	53
2373	17
35700	40
20031	36
12605	24
38820	18
15304	57
56028	99
38816	38
6637	34
48094	48
11089	33
738	76
4052	64
12386	73
31508	43
46684	49
22004	43
5455	97
3599	25
27357	23
32244	15
520	34
18385	55
40296	35
25250	50
57393	58
36425	31
17339	49
55023	32
48572	49
37990	40
49261	16
52312	41
56956	25
52366	45
7859	138
44808	66
38096	54
46689	66
5245	53
32217	52
27723	68
46628	24
5350	7
9465	41
52338	28
54087	27
32816	63
28529	45
47678	26
34788	69
27839	11
5448	37
13531	42
23930	16
7273	43
14632	58
34349	42
11263	42
13995	64
12236	20
486	24
39742	34
5720	24
12976	33
40110	28
6619	19
46521	11
503	21
26	25
49128	64
45546	41
40585	69
18222	105
5525	111
56827	32
23326	53
14293	14
15292	18
13425	26
53916	57
55528	127
14350	43
33714	12
49345	44
23279	27
51758	46
17965	20
56230	46
38261	14
30288	34
37641	3
16897	16
8995	125
36275	39
23842	53
49788	110
24940	19
44483	5
38688	49
35463	29
29026	38
11622	29
55106	17
29304	83
6027	19
7330	34
33477	17
35927	15
15302	49
18702	87
2669	35
52551	26
45473	19
20030	15
34704	29
26007	33
41923	75
28968	66
37071	42
49881	54
15780	43
2244	40
1740	35
27440	11
48835	29
53651	41
45270	44
57811	20
14787	22
58369	13
56556	39
19476	55
36652	14
2352	37
35873	123
38357	44
55749	78
1569	85
6489	46
11769	35
5864	48
56933	34
41268	10
13346	17
48878	25
31019	69
11759	28
4911	11
50456	29
5125	13
14098	32
56042	27
55831	11
27173	25
55289	35
37304	11
37218	27
22815	23
49536	46
7915	58
18350	28
43283	35
19793	57
52390	18
17779	16
50717	16
8846	25
13431	38
56155	87
57545	36
26546	27
30270	22
20251	46
51593	54
23746	91
5958	11
5787	129
22348	45
4670	49
31745	19
23505	51
44486	28
40460	43
53318	41
3968	9
46399	25
31960	23
32747	17
50254	8
3984	16
37698	34
19508	75
16179	52
40057	77
24741	71
13738	89
58318	28
24508	1
12126	34
19085	20
35186	25
4382	31
29319	47
41739	34
45876	44
46209	91
37163	29
52568	14
13033	32
6024	17
21681	19
57696	19
47631	34
39653	16
27155	48
583	7
43594	14
47544	53
522	49
230	46
54057	34
55420	44
58368	53
8456	34
41681	36
40999	31
30587	39
20874	18
34475	18
19728	31
51379	19
14637	22
31208	109
25953	4
11743	9
20070	28
11573	28
48398	30
41653	12
55965	9
50792	53
12389	41
46543	84
41016	55
12046	44
33003	11
28118	46
11879	50
46883	27
29866	23
6210	10
5508	43
6037	38
49353	76
17482	29
9417	7
11775	56
55823	25
54848	61
8185	39
27645	42
24431	50
33285	11
17776	14
49696	103
7947	42
13827	28
3512	30
33496	64
32686	26
8600	65
11211	37
21462	17
44811	16
27227	12
42618	17
39396	60
11470	59
40751	75
52397	39
11650	31
21229	28
4674	64
53065	25
4840	16
40971	23
37009	34
962	27
52780	77
7229	119
49203	30
19826	13
33480	56
11597	57
38365	17
24316	39
10933	63
53668	57
32245	27
51288	82
12619	47
51650	112
21992	64
22027	83
28839	38
14774	63
57675	95
24947	89
7585	63
45531	27
39449	30
51575	57
18580	38
826	18
687	37
41615	31
8331	63
14539	16
47763	12
32976	20
25552	81
10969	25
30418	45
44050	37
56732	75
43291	42
23703	12
41801	21
44587	39
36339	36
31045	71
30807	27
44872	33
33344	59
42006	84
12152	26
54899	19
57680	27
17956	44
37825	53
21467	26
53915	35
29937	37
46350	47
54447	45
44282	29
49803	59
50451	18
10512	37
50122	24
2522	57
20398	57
29614	37
13322	59
54067	67
20506	33
16218	35
29098	19
19998	74
4069	26
31281	56
35901	29
52096	18
19068	33
37657	26
41495	31
19370	48
29167	55
8218	26
50705	49
48270	84
44955	40
14442	70
57516	5
21031	63
1541	46
38214	45
8827	73
34940	39
45773	47
40540	48
24276	33
51109	28
17221	59
18029	48
32565	55
33351	39
40671	9
9305	50
27592	15
15719	48
33181	60
47407	20
27774	27
16770	48
49669	21
25409	63
22813	77
17407	36
48950	24
11561	41
646	34
6033	63
35949	49
5843	48
7041	38
36702	49
31912	70
46373	27
54801	28
14918	59
2632	30
27766	28
32040	47
39819	87
7951	23
23606	15
27017	3
5697	33
30294	58
58081	76
53603	26
6686	20
57845	60
22971	36
39843	32
50785	16
18505	66
44225	9
33301	31
30210	7
43413	55
22088	45
32848	13
40035	24
31010	23
17106	26
40037	28
23782	28
54614	37
26375	30
45719	28
29397	18
49574	38
30255	36
44630	24
57126	2
18741	15
52761	18
48278	26
2266	3
29080	16
46304	61
36981	49
10097	16
17033	41
5551	78
8178	67
58096	23
16807	19
10011	11
12433	27
12728	35
57196	16
39357	19
45276	83
56695	82
1821	27
8770	17
21165	41
25575	29
53245	21
9355	38
11213	56
54168	46
7892	20
56001	13
54396	31
2801	45
41183	29
4478	83
6029	27
19503	60
55729	34
23465	46
32795	46
38411	16
28621	40
34275	55
54720	39
5951	59
54400	24
23875	11
47298	80
4034	70
48357	39
3089	50
48875	55
30317	43
54149	28
41277	23
41940	54
10982	60
8671	40
18771	51
28847	78
30284	38
42819	66
16814	73
51940	35
9296	38
2591	47
48625	27
36411	72
5395	36
19335	39
51511	43
2280	35
22687	36
55127	3
4903	108
35280	6
14396	62
13736	67
23061	47
57084	52
19658	54
11623	58
38566	30
57078	38
9472	48
26056	39
48921	19
9409	17
33570	47
24799	20
11514	52
32336	52
1250	11
23304	11
15725	30
374	18
45318	57
16372	32
51205	14
16422	31
24311	21
38800	37
16967	12
15686	28
6681	45
9191	21
53620	73
29682	60
22418	45
34986	47
41547	46
28435	19
56524	37
40229	96
43211	73
9211	25
26506	28
20608	46
22785	39
8509	39
34214	56
27826	64
274	20
44772	28
21385	24
44384	9
34290	17
1714	40
5057	9
22790	24
9321	28
25750	45
44904	25
24507	28
23987	19
52216	6
24960	118
8654	61
17355	60
16768	78
1807	47
10290	26
1531	14
1271	59
57328	59
12528	21
35685	7
22242	17
926	71
41474	33
23668	12
3985	17
42303	6
10542	36
24677	12
57730	77
42100	68
42021	46
7079	32
50930	109
54618	41
45080	54
57434	47
53268	40
4262	73
17659	30
55263	38
18970	21
55236	47
19426	5
52262	21
10068	25
22425	44
21619	23
26533	19
40762	62
37180	46
11045	26
41882	34
45040	40
3160	124
32732	31
25579	9
15497	6
23653	12
54700	47
31207	34
1012	61
38617	33
14215	21
50	41
12256	31
8069	81
7345	83
52558	35
31706	20
4448	50
30245	92
51560	43
38735	64
36751	23
6153	34
37196	31
40382	34
44383	40
8454	34
10071	9
36473	20
50036	7
31425	25
20920	17
17422	28
35925	36
47711	40
27056	31
6097	77
36159	57
41785	48
12344	90
28852	41
27347	23
25521	17
16343	24
56614	37
56685	23
14999	19
56223	24
34239	25
17367	31
16850	36
7259	33
36616	43
10533	27
12753	31
5605	32
16180	11
22156	28
44109	109
11086	38
1206	49
7367	58
36756	52
4662	51
6886	19
10196	23
42979	13
34499	31
31341	18
34402	55
53782	57
37749	39
16855	96
33669	89
17534	48
6716	43
2283	65
6631	55
18925	98
49887	59
15649	45
45254	32
52205	46
21163	64
43536	40
48841	66
31200	17
31167	43
3067	43
54005	15
10062	19
11466	38
58189	24
14326	47
38853	41
5391	22
23310	22
37905	38
11900	21
37331	58
27632	36
39721	30
2114	89
33577	27
35382	60
57383	55
22639	17
1620	4
31520	53
4809	54
21699	7
52445	47
28200	18
45485	10
28923	14
56676	72
46005	59
29942	13
42360	48
1724	55
54814	50
20237	75
47312	34
22182	80
27870	14
5059	58
38930	34
14043	41
24287	30
4688	52
40659	72
54638	53
49745	45
24370	51
40306	117
38388	47
6869	49
46015	22
34180	38
5341	26
17375	30
57882	57
48774	35
22	9
32213	32
36984	34
49875	23
39345	85
17224	80
14955	57
54560	20
24204	62
16703	79
21547	141
8451	44
32159	24
23433	9
12470	18
18744	96
18987	31
30134	37
49100	59
37444	68
45331	60
20168	56
38796	42
34404	30
2431	46
35342	21
23467	44
18485	37
45283	36
35880	15
24374	49
28906	25
11065	4
31927	31
31122	37
25102	27
483	62
35710	106
36196	10
10934	78
27098	37
11556	9
31435	43
6440	88
37811	70
15616	16
14114	8
13984	81
35144	82
23215	61
9773	23
9085	25
11839	14
8032	17
21314	32
35738	5
24697	22
2321	37
28744	60
17469	57
26016	29
28536	26
51425	42
25524	49
2330	48
56870	32
52660	74
13473	51
9097	8
42525	4
10053	15
28024	63
43489	19
46463	26
7116	34
57081	23
54837	25
50509	38
23614	24
57116	23
47696	86
24587	24
22164	60
16229	24
28406	20
39346	56
17507	31
45299	29
32045	16
14813	26
22816	13
21534	91
15530	17
29696	60
52326	20
53297	113
32617	18
27053	27
55734	14
23055	20
1783	73
25755	28
55202	86
51880	68
7968	16
20156	10
17444	63
32089	43
31551	11
8577	37
41267	31
19127	47
52600	51
58326	73
5663	19
26558	8
17307	9
39419	9
16618	35
7150	7
7763	33
46977	39
1424	36
17202	26
23940	30
6215	93
45743	24
20909	17
48612	23
47677	16
19550	54
15	21
57941	92
31904	21
39608	54
5825	65
18804	72
51949	98
13233	63
28208	70
13680	43
32677	29
33286	33
18799	101
8137	34
22745	14
50976	22
46348	73
15883	42
4230	117
42203	37
36719	91
36520	84
33537	22
44916	25
20642	15
29678	4
31198	27
34819	10
28806	61
43734	79
57247	20
20993	28
55524	23
6099	54
48458	54
42884	92
12711	18
30197	6
43094	61
38633	35
2035	36
21060	36
34390	47
21352	32
22002	109
16186	83
18241	18
1464	17
10842	20
57391	14
404	71
54571	82
1415	34
37616	60
32726	10
20256	13
14373	39
19709	55
15191	66
50544	24
35106	13
55114	27
15221	43
37280	18
22135	21
30028	20
7576	11
21175	4
39548	68
17468	23
54402	118
19347	44
28671	26
24647	10
28699	34
40052	22
29006	100
17150	76
8578	32
44944	15
50381	18
21554	12
5062	39
4072	30
23447	26
43575	47
55974	83
56588	22
53328	37
18547	43
12773	54
24967	68
16412	14
8430	28
29572	24
17674	57
54946	35
21565	41
13874	16
699	63
9088	39
1261	28
17285	36
44965	39
35041	32
3975	24
27679	74
1553	89
52198	45
1398	57
51283	87
32675	8
53791	18
4030	19
11912	43
21327	113
36694	55
9629	35
47026	71
52858	68
4182	28
157	33
41433	45
14631	64
10987	49
17216	26
20172	13
10693	22
13625	55
26170	24
23613	14
18998	7
6121	54
39956	46
36409	112
29022	33
30670	41
15380	17
13615	42
32140	44
3018	78
4822	42
6759	42
34890	84
25627	84
30625	32
12485	46
53575	68
43418	34
25619	36
43761	32
57050	13
37081	52
16030	28
14650	30
9882	63
44190	33
52270	39
55148	37
30842	138
14103	29
39508	53
28203	65
18591	57
51960	46
13480	20
13243	79
14762	50
32803	64
55032	119
22149	17
24731	10
51444	46
51126	9
12252	82
56146	61
42137	44
32050	43
953	6
17080	34
42481	9
51912	19
53959	29
33355	17
49241	35
26531	66
55990	92
35804	12
11380	58
6779	15
24881	43
46640	87
48879	14
30198	14
25476	13
4491	22
30241	32
2447	39
13470	26
3867	29
27358	97
33326	56
8084	44
42145	33
24803	24
48374	70
13604	37
8652	47
41216	14
44695	83
20731	29
45671	53
47456	39
33930	24
10702	12
5644	44
33562	24
7092	19
937	9
37056	11
30974	13
