node	kcore
8878	22
5917	12
4951	14
56894	16
4789	22
7996	22
41377	18
34277	11
14034	22
46397	18
35175	6
2066	22
47776	22
52485	17
22382	17
20944	17
36451	10
11588	8
52764	16
49365	17
32016	19
31303	10
32954	15
13789	10
7501	7
20703	18
37142	23
38748	17
56022	15
26718	17
52411	19
21924	22
51158	19
24090	19
23536	19
56299	18
50865	16
20443	22
3624	22
49750	22
21925	18
10185	11
18742	19
32837	18
23701	17
50390	20
56142	15
13295	19
31988	19
19661	16
6256	19
33141	19
50269	19
50827	18
15763	20
24742	10
21050	16
48778	14
9717	7
51156	4
44662	15
51819	20
30295	20
32915	2
13698	18
53232	10
25338	22
32805	19
4978	11
54360	10
29943	19
45454	10
24921	10
52257	15
1458	22
45461	19
55718	6
20500	16
27255	17
35938	21
17867	14
41837	9
35482	16
20394	9
24757	13
6711	12
17733	12
53499	18
53571	24
1930	17
26970	22
52431	33
28517	18
16867	18
22106	10
10310	16
47203	19
20569	19
54936	19
51295	16
44343	19
9348	20
52847	9
8984	13
32204	16
13487	14
8639	27
45363	25
18642	22
40642	17
47045	19
6555	11
19632	17
48037	12
19646	19
5356	21
54855	18
14455	18
11027	20
12272	6
39862	19
30269	15
5948	19
32417	19
12476	19
52745	18
11848	19
49438	19
20068	22
9261	20
58213	9
25670	14
19168	18
32097	18
29113	21
58043	11
31327	10
43869	19
29003	20
47303	9
54771	20
14907	14
45536	12
49911	17
23148	19
56617	11
17470	19
17985	19
28477	7
28336	21
52424	19
22530	19
31666	15
30460	18
54192	9
51764	22
6568	19
28143	19
43901	31
7013	10
40643	11
36081	7
45367	10
15851	9
5157	9
29531	3
5722	2
41276	5
34969	14
44241	2
9236	19
20976	20
5961	20
51596	18
36475	11
49111	19
25986	18
22684	18
45968	10
35140	10
12543	19
13358	20
58204	15
41414	15
18428	18
24826	18
32386	16
1935	12
27978	19
27450	17
33566	19
40993	16
23538	21
6059	22
53588	18
25124	21
8035	23
30122	22
9374	15
43992	19
12745	22
39775	22
26102	7
15898	14
12998	19
18243	19
23982	12
2919	19
38238	16
35420	22
8376	19
15175	19
44506	14
28289	14
24699	9
21268	10
48008	16
28538	2
26065	22
37917	17
26955	17
18496	9
53180	11
15642	19
54047	15
33779	15
32212	8
33193	8
23710	16
28374	16
12280	13
56301	19
38026	19
8525	19
5499	22
30994	22
41649	20
52292	12
9071	18
44600	16
14891	19
55086	19
33775	19
5447	19
54043	19
23394	16
45137	10
44246	11
28281	12
55391	11
19035	14
18188	9
35621	5
4971	6
13018	10
35405	11
22205	22
43462	17
51510	17
51942	22
41796	18
43531	19
14508	14
10988	19
31902	9
5744	19
7876	9
38361	7
3906	14
51629	46
46211	15
19947	17
33167	13
25110	22
22825	8
38185	8
9774	20
41800	14
39540	18
45292	15
6330	21
25900	20
22920	20
52804	20
37104	22
9785	19
5140	10
9683	5
44312	17
36798	21
39399	22
11339	29
44612	21
10799	18
44822	18
10297	19
9116	18
39698	22
48922	22
53186	22
21533	19
42094	23
40783	15
51903	17
12823	23
36169	10
26793	20
19741	20
15707	22
25894	22
53252	22
26908	12
685	20
19634	18
21792	20
10703	14
48586	13
40099	2
2430	24
28341	16
20147	22
38285	9
52239	7
41004	19
41831	14
39038	22
31054	9
7245	17
9065	19
47738	10
36653	18
38392	18
13420	18
1086	12
12234	21
42415	20
17669	18
50801	18
33840	22
33281	22
50414	16
42092	35
11764	12
29019	17
35398	19
38339	19
2889	22
34533	19
37841	15
49093	11
14063	14
23198	13
17017	23
56641	18
34789	20
54269	19
8603	19
6111	22
46564	19
44697	9
5459	16
36987	10
25600	13
8607	11
10658	19
25739	17
53165	14
27380	16
56472	14
6132	15
17942	17
6370	18
46188	22
54944	51
10788	18
35341	22
52797	13
46275	6
46750	19
3281	19
43981	9
47555	21
57902	11
10463	18
53002	22
18964	24
57790	13
57850	19
48578	21
26831	18
46849	18
15655	18
23731	17
37802	12
26959	22
11256	8
37010	14
6663	15
48953	16
34722	16
8260	22
40444	22
22596	23
2058	19
20923	20
39986	12
21871	5
54993	16
57789	19
15941	19
17440	18
43135	15
28981	18
28675	18
51851	11
33654	10
51761	18
17684	12
51289	15
2453	19
41637	18
14833	20
40103	16
10654	13
50602	16
36405	13
44589	19
44738	18
11710	19
18537	19
38992	13
19773	16
47319	6
18916	4
1854	5
8992	7
47114	5
25304	24
46502	19
58073	10
18273	7
34602	9
17596	13
19372	10
43587	18
16481	14
30239	21
30372	22
40653	20
9506	18
20938	18
892	19
49791	19
9690	17
57371	5
50665	8
16531	6
43294	11
23928	15
29537	19
35697	18
39042	18
51532	28
27958	18
22251	17
31364	22
25188	18
39014	20
19384	21
19119	11
10080	22
26420	28
44465	8
30684	18
23477	24
51996	25
11546	14
11529	8
51713	8
17579	15
11188	19
43239	16
32746	21
37746	19
43199	19
44470	18
24990	15
1434	16
27502	19
45408	19
48279	17
35815	10
3716	19
27191	19
41257	13
56918	22
36640	17
15307	19
41492	20
41980	11
21194	11
47666	13
29491	14
24178	19
47509	19
35370	20
36108	10
41000	19
22133	17
19364	3
38101	6
15681	19
12733	15
7641	19
6053	11
42175	31
55329	18
46147	18
30390	24
46141	10
5453	9
43493	15
33804	22
25418	19
12443	21
3220	20
29726	20
54765	11
7749	20
52438	19
19218	20
44618	22
32277	18
18292	22
19933	16
2772	9
11864	22
33002	10
31588	15
43434	10
41602	18
42434	16
28773	15
34174	21
13157	21
9948	22
32963	22
45456	21
18070	12
5337	19
50210	21
4018	21
42035	5
56911	6
35519	18
42955	22
25917	19
47371	19
10218	19
47090	18
242	19
45508	16
32507	16
31531	9
52075	9
50704	22
48627	10
16973	19
3194	19
40119	16
54672	18
54519	18
5965	2
45727	7
45974	7
41323	7
16830	14
3338	19
34379	22
29887	21
21942	19
3937	11
32895	18
9275	11
5136	11
36630	13
34801	13
57939	17
25126	12
1649	22
16129	5
56859	13
21657	16
50237	21
39269	19
13847	19
22213	15
45841	15
26321	19
24593	21
127	16
13818	11
10883	2
5070	6
3846	5
53287	19
39542	9
15351	18
54007	19
35711	23
13027	11
55590	6
53735	17
18514	20
25925	16
26453	19
48045	16
53964	6
22951	5
40223	16
6581	15
42197	2
13603	2
49032	7
8149	19
49820	13
20954	10
45748	11
36642	17
12887	12
3878	16
2644	12
37270	18
5847	18
5490	15
6501	19
50487	8
48765	16
38006	22
50094	18
28167	14
51740	10
36580	6
26613	6
5466	21
36736	19
120	20
49635	19
49740	16
16248	18
27994	15
22502	11
48265	9
56491	15
56737	19
14003	22
45347	13
22864	18
32690	21
31880	6
37548	18
58334	20
443	15
53783	19
40854	19
476	21
24124	21
49742	18
4569	20
5095	15
16338	20
50157	17
41299	22
16932	18
23663	22
4689	18
8561	22
32202	20
42486	26
22812	14
12130	9
4919	10
29444	15
40421	6
52089	5
57011	13
12458	13
10078	19
42019	22
13187	22
14250	18
26001	22
31913	17
50759	16
44163	25
8037	11
8614	19
42576	22
26958	22
10684	22
6335	10
7103	14
32036	11
54069	11
50410	14
26051	15
35833	19
13750	19
5891	19
40794	16
31446	16
48684	19
52980	15
21157	14
46332	16
21423	11
31723	11
32602	11
11837	11
56907	19
41345	17
10005	16
8133	17
11183	21
843	19
25771	19
6238	10
12081	22
8648	19
4590	19
42304	15
21997	10
28159	8
10976	19
56354	18
27988	20
37539	13
20015	14
455	14
57990	14
57727	10
16642	15
9084	17
38305	17
20175	18
33381	12
22624	18
12669	11
56341	11
1318	6
31069	4
9998	3
52209	21
48844	19
18406	21
34981	17
18515	17
28037	14
2729	19
28424	15
53236	15
30422	20
11652	28
57315	19
28398	19
43163	10
25143	10
48402	19
55502	19
17752	6
5665	4
30800	21
37267	17
43335	15
55469	20
1461	15
1849	7
19074	21
35315	5
252	19
8358	4
49858	13
516	4
57530	6
839	21
38872	16
42532	10
14940	13
21269	6
13973	19
52300	20
4431	10
44580	5
54729	3
8749	4
13862	27
28140	22
17678	22
746	11
54632	11
7265	19
3100	19
48614	19
31511	21
10708	21
10382	15
7243	19
13180	18
47644	16
35504	19
44658	16
10343	20
52997	6
29502	23
8289	18
5540	21
8497	19
9143	19
10705	5
6417	2
15630	19
7315	21
31832	10
34839	22
2821	38
26292	15
16989	20
10924	3
6126	19
31081	19
28175	19
721	13
19900	15
47650	20
50339	4
13983	17
52655	17
26586	22
5548	4
11394	18
25588	19
15454	19
494	19
30092	7
51318	18
27305	18
33855	20
22924	20
12230	5
57099	21
22940	19
13461	19
45070	19
26076	16
19374	14
20136	17
12787	20
82	20
27538	21
58205	22
32135	22
37119	13
45565	9
31231	20
46671	18
1152	17
31095	17
16010	18
17667	21
35933	25
41908	3
19412	3
58392	3
38175	22
5947	20
5576	8
39724	18
9677	25
55267	14
18175	17
29498	22
33897	15
34696	18
10634	13
21077	19
30264	18
53873	35
57069	15
7532	18
30731	19
12283	19
14796	20
51058	22
50017	20
55824	13
45370	9
3742	17
3449	19
55434	19
43948	12
8667	20
6924	19
57047	19
36476	19
24999	19
40177	20
37405	13
4177	9
37965	16
20818	20
55579	19
12017	19
24013	19
34689	19
2214	14
4619	14
53029	22
44431	22
35732	22
6252	18
24500	18
11526	19
13728	15
5272	12
16051	8
20515	22
9599	18
33862	14
1082	10
6929	8
21890	8
17656	19
14901	18
57687	20
52068	18
20877	19
27865	18
46240	19
26421	15
22823	19
37385	19
48013	18
44272	21
23679	9
41964	13
53486	16
50391	22
41683	22
19014	15
13228	15
43464	21
31017	19
55387	14
18460	22
52317	22
44215	19
34953	18
13870	12
27008	17
7424	19
55081	19
653	22
38468	16
6	22
56184	13
27278	21
24067	22
28739	13
26147	10
39644	19
2717	19
21968	19
50552	19
36198	20
52884	19
5052	20
51070	20
468	19
46834	19
30393	19
5992	19
15142	20
38535	20
24064	19
17317	9
6379	24
37595	19
4016	15
50283	9
34810	19
23576	14
13613	7
48472	7
52288	16
58331	15
24657	18
55338	25
20353	11
42337	8
40755	25
42667	12
14500	17
6743	12
18410	12
24160	14
29488	11
20036	12
24242	16
4040	10
6695	10
9779	13
57521	16
267	20
56619	8
10192	8
21325	7
16119	19
25317	20
42247	17
25068	16
20207	14
51892	15
7469	12
37129	19
25327	16
51182	20
49551	14
38444	5
35358	12
38852	10
29106	9
34778	18
49998	11
39253	15
6558	22
30364	20
24086	13
41348	7
46872	22
11103	22
11607	21
22173	22
51009	23
20062	22
43025	9
18379	12
11200	9
24058	12
20681	22
55672	7
45653	9
51947	12
11658	20
32186	21
39365	5
22695	20
4310	17
36794	16
8212	19
20670	10
53335	19
19268	19
54099	9
1978	20
56871	16
52564	22
15874	18
22697	17
10177	20
19160	20
410	12
48997	18
17919	22
39821	9
42134	11
31007	17
37439	19
34734	13
5373	16
9836	19
20530	20
43690	21
55076	22
33551	11
11162	18
9686	13
57416	16
54722	22
33924	22
44651	9
35748	7
52900	15
4846	22
8847	11
47366	17
41945	19
12104	12
26805	12
38233	19
57102	12
4332	12
34276	12
3348	12
2074	11
50941	13
32993	9
42947	10
46899	20
53077	17
27293	20
51303	10
37665	10
14340	22
29995	9
51029	9
58162	24
14006	17
25774	13
24156	29
55835	19
24034	17
22661	17
45744	10
51697	10
27890	19
56170	18
38073	12
13432	13
48502	22
12453	22
25551	24
45142	19
58359	13
37313	14
37177	7
33988	19
3081	19
11564	19
19932	22
55331	22
11971	15
17256	17
41035	16
5087	19
12199	11
43218	17
17291	19
55134	28
58400	22
44087	18
3432	19
58030	17
28469	16
9070	11
36557	22
44268	19
51507	20
13415	22
14419	20
14939	22
2234	22
18675	21
21251	23
38554	28
55594	12
3635	6
49067	7
5561	7
39580	19
43043	18
13989	22
52138	13
21696	20
54888	19
43860	19
7923	22
1985	22
2480	21
27619	7
39620	9
34854	18
57443	9
34061	16
29810	15
13505	9
51601	11
25483	16
10813	21
4117	18
57685	18
44859	19
16838	19
54896	21
14978	19
8414	19
48822	20
46189	10
42748	3
46739	16
52989	9
45429	18
54976	8
31013	18
48120	22
30964	24
5689	12
14343	17
22526	16
37864	17
33754	20
24971	11
55066	15
22268	5
44543	13
37898	12
29892	8
33663	1
19419	9
26070	17
50795	13
20383	22
58293	13
57350	10
48036	9
22934	17
8912	20
22668	15
23771	11
49736	10
10469	14
41634	13
45585	18
21272	11
32304	12
34594	14
17059	13
37617	11
5762	15
57522	23
16535	13
39810	7
38335	7
28044	13
37578	11
54366	10
11458	10
42801	15
50332	20
41310	19
4142	18
36338	18
26903	18
45733	11
1834	17
7596	22
6374	20
20255	18
47246	19
6233	19
32443	16
30414	18
13376	14
23424	9
27942	13
26241	10
45954	11
27086	15
31968	22
12279	19
18407	19
22736	19
28907	21
54014	21
20521	19
50468	18
7948	18
36625	19
35459	16
50748	21
55151	21
17718	19
53420	19
39806	19
40373	19
10257	18
1259	19
8028	20
37241	18
10936	19
56226	20
22153	17
29005	21
49168	19
51335	14
40294	18
35600	20
31610	21
32751	19
54185	13
11168	14
2887	17
41207	19
4192	19
21375	22
24715	18
58136	19
21381	22
24423	15
28359	8
41555	14
39366	22
14680	28
17099	16
34327	20
44357	23
13976	19
33221	17
12567	19
40894	8
12539	6
31220	8
27795	17
11232	14
30326	18
11847	9
7594	6
2837	16
23720	19
16767	16
26200	19
34864	19
13597	22
6250	22
7836	7
24512	9
3021	5
14421	14
4067	19
26892	18
40359	21
29276	17
47054	18
4244	22
14683	22
41567	22
55761	19
19750	19
38616	22
30823	16
51699	17
19049	22
19593	18
28856	22
17040	14
19581	20
40302	10
9014	22
35415	7
4086	19
37823	19
48294	21
7285	16
52181	19
32012	16
34411	18
16147	38
53905	22
47979	18
2373	13
35700	16
20031	19
12605	16
38820	14
15304	18
56028	20
38816	15
6637	15
48094	19
11089	17
738	22
4052	22
12386	22
31508	17
46684	19
22004	18
5455	22
3599	13
27357	10
32244	10
520	17
18385	22
40296	22
25250	19
57393	18
36425	15
17339	22
55023	19
48572	20
37990	16
49261	12
52312	21
56956	18
52366	20
7859	24
44808	22
38096	19
46689	22
5245	22
32217	19
27723	22
46628	16
5350	7
9465	18
52338	20
54087	19
32816	21
28529	11
47678	10
34788	17
27839	9
5448	15
13531	12
23930	12
7273	18
14632	17
34349	17
11263	19
13995	22
12236	15
486	9
39742	15
5720	10
12976	13
40110	14
6619	11
46521	9
503	16
26	17
49128	17
45546	19
40585	19
18222	23
5525	28
56827	19
23326	22
14293	12
15292	12
13425	13
53916	18
55528	30
14350	18
33714	11
49345	22
23279	11
51758	19
17965	10
56230	14
38261	11
30288	18
37641	2
16897	13
8995	22
36275	18
23842	17
49788	19
24940	9
44483	5
38688	19
35463	22
29026	18
11622	19
55106	8
29304	22
6027	11
7330	15
33477	9
35927	9
15302	18
18702	19
2669	19
52551	15
45473	9
20030	10
34704	18
26007	21
41923	20
28968	22
37071	21
49881	21
15780	17
2244	18
1740	18
27440	9
48835	13
53651	19
45270	18
57811	17
14787	13
58369	10
56556	18
19476	18
36652	10
2352	18
35873	21
38357	18
55749	21
1569	19
6489	18
11769	18
5864	21
56933	15
41268	8
13346	9
48878	16
31019	22
11759	15
4911	8
50456	10
5125	7
14098	15
56042	14
55831	9
27173	15
55289	22
37304	8
37218	14
22815	12
49536	19
7915	20
18350	17
43283	19
19793	22
52390	11
17779	12
50717	12
8846	17
13431	15
56155	20
57545	14
26546	12
30270	16
20251	17
51593	19
23746	23
5958	10
5787	19
22348	17
4670	16
31745	12
23505	21
44486	14
40460	19
53318	17
3968	7
46399	18
31960	12
32747	10
50254	6
3984	12
37698	17
19508	19
16179	19
40057	19
24741	19
13738	22
58318	14
24508	1
12126	18
19085	15
35186	16
4382	16
29319	22
41739	15
45876	18
46209	22
37163	19
52568	13
13033	17
6024	8
21681	12
57696	12
47631	12
39653	9
27155	19
583	6
43594	11
47544	18
522	19
230	18
54057	17
55420	17
58368	19
8456	18
41681	18
40999	18
30587	18
20874	11
34475	11
19728	17
51379	11
14637	13
31208	33
25953	4
11743	4
20070	19
11573	10
48398	12
41653	8
55965	7
50792	17
12389	14
46543	18
41016	16
12046	16
33003	7
28118	18
11879	18
46883	18
29866	18
6210	7
5508	19
6037	18
49353	20
17482	17
9417	6
11775	19
55823	15
54848	19
8185	15
27645	19
24431	22
33285	8
17776	12
49696	19
7947	18
13827	21
3512	16
33496	19
32686	16
8600	19
11211	19
21462	15
44811	8
27227	9
42618	10
39396	20
11470	19
40751	19
52397	19
11650	19
21229	17
4674	19
53065	9
4840	13
40971	13
37009	19
962	17
52780	22
7229	25
49203	16
19826	10
33480	19
11597	21
38365	14
24316	17
10933	19
53668	17
32245	15
51288	21
12619	22
51650	24
21992	22
22027	22
28839	21
14774	21
57675	19
24947	24
7585	19
45531	17
39449	11
51575	17
18580	19
826	13
687	17
41615	16
8331	22
14539	9
47763	9
32976	11
25552	21
10969	13
30418	14
44050	12
56732	21
43291	13
23703	7
41801	11
44587	18
36339	19
31045	20
30807	17
44872	17
33344	22
42006	20
12152	14
54899	15
57680	17
17956	13
37825	21
21467	19
53915	19
29937	18
46350	19
54447	20
44282	17
49803	23
50451	15
10512	19
50122	18
2522	19
20398	21
29614	21
13322	22
54067	22
20506	19
16218	19
29098	9
19998	45
4069	15
31281	17
35901	12
52096	11
19068	15
37657	12
41495	12
19370	15
29167	19
8218	12
50705	22
48270	22
44955	19
14442	31
57516	4
21031	29
1541	16
38214	16
8827	19
34940	15
45773	15
40540	15
24276	12
51109	18
17221	19
18029	19
32565	19
33351	14
40671	5
9305	22
27592	13
15719	22
33181	22
47407	15
27774	14
16770	19
49669	11
25409	18
22813	19
17407	19
48950	17
11561	19
646	18
6033	19
35949	21
5843	19
7041	17
36702	21
31912	20
46373	18
54801	18
14918	22
2632	18
27766	14
32040	18
39819	39
7951	19
23606	9
27017	3
5697	13
30294	19
58081	22
53603	18
6686	17
57845	20
22971	17
39843	19
50785	11
18505	22
44225	6
33301	21
30210	5
43413	15
22088	17
32848	10
40035	11
31010	6
17106	15
40037	10
23782	10
54614	21
26375	16
45719	15
29397	10
49574	19
30255	18
44630	8
57126	2
18741	7
52761	9
48278	19
2266	2
29080	11
46304	19
36981	18
10097	10
17033	21
5551	19
8178	18
58096	17
16807	14
10011	6
12433	11
12728	14
57196	12
39357	12
45276	22
56695	22
1821	16
8770	11
21165	16
25575	15
53245	8
9355	17
11213	18
54168	19
7892	11
56001	10
54396	16
2801	18
41183	16
4478	19
6029	17
19503	18
55729	14
23465	22
32795	20
38411	14
28621	19
34275	19
54720	15
5951	18
54400	13
23875	11
47298	20
4034	19
48357	18
3089	19
48875	21
30317	20
54149	19
41277	18
41940	19
10982	19
8671	19
18771	20
28847	19
30284	18
42819	19
16814	20
51940	15
9296	18
2591	19
48625	17
36411	19
5395	18
19335	19
51511	16
2280	18
22687	18
55127	3
4903	37
35280	6
14396	19
13736	19
23061	19
57084	19
19658	20
11623	20
38566	15
57078	18
9472	19
26056	16
48921	14
9409	11
33570	19
24799	11
11514	18
32336	18
1250	8
23304	8
15725	16
374	10
45318	22
16372	10
51205	6
16422	12
24311	12
38800	12
16967	6
15686	12
6681	20
9191	16
53620	22
29682	18
22418	20
34986	20
41547	19
28435	11
56524	14
40229	29
43211	25
9211	14
26506	15
20608	15
22785	21
8509	11
34214	15
27826	19
274	18
44772	17
21385	15
44384	7
34290	8
1714	14
5057	6
22790	15
9321	15
25750	19
44904	13
24507	14
23987	13
52216	4
24960	22
8654	21
17355	18
16768	20
1807	15
10290	18
1531	7
1271	16
57328	22
12528	10
35685	6
22242	14
926	19
41474	18
23668	5
3985	10
42303	5
10542	14
24677	7
57730	22
42100	24
42021	19
7079	19
50930	22
54618	19
45080	26
57434	22
53268	20
4262	22
17659	18
55263	22
18970	18
55236	16
19426	5
52262	13
10068	13
22425	13
21619	16
26533	15
40762	19
37180	18
11045	11
41882	18
45040	14
3160	36
32732	19
25579	8
15497	6
23653	9
54700	20
31207	19
1012	18
38617	12
14215	10
50	18
12256	18
8069	19
7345	20
52558	14
31706	8
4448	19
30245	22
51560	15
38735	19
36751	15
6153	16
37196	16
40382	22
44383	22
8454	18
10071	6
36473	9
50036	4
31425	7
20920	7
17422	11
35925	14
47711	13
27056	13
6097	23
36159	19
41785	27
12344	22
28852	20
27347	14
25521	12
16343	11
56614	11
56685	13
14999	10
56223	19
34239	18
17367	18
16850	21
7259	18
36616	18
10533	16
12753	18
5605	18
16180	8
22156	11
44109	22
11086	19
1206	19
7367	19
36756	22
4662	16
6886	8
10196	10
42979	12
34499	21
31341	11
34402	22
53782	18
37749	19
16855	19
33669	22
17534	21
6716	18
2283	25
6631	19
18925	20
49887	19
15649	22
45254	19
52205	19
21163	22
43536	20
48841	20
31200	11
31167	19
3067	19
54005	7
10062	8
11466	20
58189	16
14326	19
38853	18
5391	16
23310	17
37905	19
11900	16
37331	22
27632	11
39721	18
2114	19
33577	10
35382	19
57383	19
22639	8
1620	4
31520	12
4809	22
21699	7
52445	22
28200	12
45485	7
28923	9
56676	22
46005	20
29942	12
42360	22
1724	17
54814	18
20237	21
47312	15
22182	20
27870	11
5059	15
38930	17
14043	19
24287	18
4688	19
40659	21
54638	20
49745	19
24370	21
40306	22
38388	19
6869	25
46015	19
34180	20
5341	12
17375	17
57882	19
48774	18
22	7
32213	18
36984	21
49875	12
39345	22
17224	22
14955	19
54560	11
24204	20
16703	20
21547	22
8451	17
32159	11
23433	4
12470	15
18744	34
18987	18
30134	18
49100	20
37444	21
45331	20
20168	20
38796	17
34404	20
2431	20
35342	16
23467	18
18485	18
45283	14
35880	8
24374	18
28906	11
11065	4
31927	15
31122	19
25102	19
483	19
35710	30
36196	8
10934	19
27098	18
11556	8
31435	16
6440	22
37811	22
15616	8
14114	6
13984	22
35144	22
23215	22
9773	11
9085	11
11839	9
8032	11
21314	12
35738	5
24697	18
2321	16
28744	30
17469	22
26016	21
28536	18
51425	22
25524	22
2330	21
56870	16
52660	21
13473	22
9097	7
42525	4
10053	9
28024	17
43489	9
46463	15
7116	15
57081	15
54837	15
50509	11
23614	15
57116	11
47696	19
24587	18
22164	19
16229	13
28406	18
39346	21
17507	18
45299	18
32045	14
14813	11
22816	10
21534	19
15530	9
29696	19
52326	15
53297	33
32617	16
27053	14
55734	8
23055	13
1783	19
25755	19
55202	18
51880	18
7968	10
20156	6
17444	38
32089	16
31551	7
8577	16
41267	17
19127	19
52600	17
58326	22
5663	12
26558	5
17307	5
39419	5
16618	14
7150	4
7763	9
46977	19
1424	19
17202	15
23940	10
6215	22
45743	12
20909	10
48612	17
47677	12
19550	20
15	15
57941	19
31904	15
39608	18
5825	19
18804	18
51949	22
13233	20
28208	19
13680	17
32677	18
33286	17
18799	19
8137	18
22745	7
50976	10
46348	37
15883	16
4230	22
42203	15
36719	22
36520	19
33537	16
44916	15
20642	13
29678	3
31198	18
34819	8
28806	15
43734	22
57247	8
20993	11
55524	11
6099	17
48458	24
42884	17
12711	10
30197	4
43094	19
38633	15
2035	16
21060	19
34390	19
21352	17
22002	33
16186	19
18241	6
1464	8
10842	6
57391	7
404	22
54571	26
1415	15
37616	20
32726	8
20256	7
14373	23
19709	22
15191	22
50544	19
35106	9
55114	15
15221	20
37280	10
22135	10
30028	5
7576	5
21175	3
39548	19
17468	15
54402	24
19347	19
28671	9
24647	9
28699	15
40052	13
29006	21
17150	21
8578	19
44944	9
50381	9
21554	7
5062	18
4072	19
23447	13
43575	18
55974	28
56588	15
53328	17
18547	18
12773	19
24967	19
16412	9
8430	17
29572	13
17674	17
54946	19
21565	15
13874	13
699	19
9088	19
1261	20
17285	19
44965	17
35041	13
3975	12
27679	20
1553	19
52198	19
1398	19
51283	22
32675	7
53791	9
4030	9
11912	17
21327	22
36694	21
9629	18
47026	19
52858	19
4182	15
157	15
41433	22
14631	22
10987	21
17216	17
20172	11
10693	16
13625	21
26170	16
23613	12
18998	6
6121	13
39956	23
36409	22
29022	18
30670	20
15380	8
13615	19
32140	19
3018	21
4822	21
6759	18
34890	19
25627	19
30625	18
12485	22
53575	19
43418	18
25619	18
43761	11
57050	8
37081	18
16030	18
14650	14
9882	18
44190	18
52270	22
55148	24
30842	19
14103	16
39508	28
28203	19
18591	21
51960	19
13480	10
13243	22
14762	16
32803	15
55032	19
22149	9
24731	7
51444	15
51126	5
12252	19
56146	19
42137	19
32050	19
953	6
17080	10
42481	6
51912	9
53959	14
33355	9
49241	14
26531	22
55990	22
35804	7
11380	19
6779	14
24881	19
46640	19
48879	8
30198	9
25476	11
4491	15
30241	16
2447	15
13470	13
3867	15
27358	19
33326	21
8084	16
42145	19
24803	14
48374	19
13604	16
8652	18
41216	13
44695	20
20731	18
45671	19
47456	16
33930	16
10702	11
5644	18
33562	9
7092	8
937	6
37056	8
30974	6
1370	12
21650	12
20318	21
51836	17
57004	17
34504	15
30400	19
46088	18
49500	19
17974	19
20474	11
4500	19
30947	22
13912	21
43932	9
52191	11
21285	20
49671	20
45267	16
34045	17
38379	22
19731	14
56924	19
3111	18
34124	22
17711	8
39848	6
34892	27
13737	21
33424	18
20776	15
53826	14
51475	19
15858	18
9422	11
31633	18
26538	14
42833	16
29257	14
13277	17
28644	8
38672	19
2015	25
56169	22
7583	18
1245	16
50304	9
13378	14
3035	22
3892	18
55737	18
54702	22
13269	17
7668	6
6769	19
52574	20
36274	20
46931	17
37333	19
35708	22
49672	19
54010	21
20689	15
49806	19
36316	21
25055	17
57587	18
19813	19
43991	19
46908	16
7544	9
26401	9
6509	17
29514	19
14895	18
41235	20
42267	19
22380	22
41060	14
33030	14
22765	12
5743	10
30354	10
1721	10
340	9
32451	9
29236	20
48768	14
16255	13
3697	21
47148	21
31239	10
16727	20
41820	16
51072	14
4755	18
26687	19
6298	18
7833	18
25785	9
5895	9
25479	15
1739	8
33598	3
19841	3
15089	20
46579	18
50686	10
30991	5
21034	9
17960	15
42108	13
9128	19
31070	21
28498	20
46917	19
41778	19
47470	19
27834	19
52404	19
11220	22
7748	11
48575	13
9828	7
1404	19
2162	13
4123	9
51876	10
38957	12
54120	9
19934	16
34424	22
38092	13
21713	18
13990	8
37995	10
5155	22
41194	20
45107	10
7022	18
7657	15
1611	14
17680	9
22271	19
45533	18
25083	10
8384	16
33747	22
33044	22
54275	12
34987	19
56066	19
445	21
51040	53
16504	19
31298	17
1094	19
9890	19
28391	18
47350	19
5041	17
33687	19
42435	19
33740	18
10366	16
8313	19
39552	19
48904	19
25235	11
49028	19
54128	18
9834	22
26192	9
3901	6
10558	15
14283	16
55432	17
34522	18
24400	20
33576	13
22494	23
27189	8
1503	8
17476	9
47260	18
43985	40
416	9
29794	9
26394	13
50964	11
48654	16
50486	11
41718	19
11262	11
39887	19
13203	9
39123	22
20610	17
33383	14
43762	17
58022	14
57560	14
37364	22
41215	13
43391	15
6114	25
246	23
28959	11
48370	22
4629	22
13594	20
16991	21
27707	5
7554	7
56076	16
4350	16
30105	14
20752	11
3010	11
37116	14
40303	8
29908	8
49716	12
49003	11
33590	13
15121	18
22224	17
42045	17
48490	16
558	8
13251	18
40316	13
22072	5
57754	10
6278	13
45247	18
51207	20
19659	25
10965	19
7835	15
21722	17
34401	18
11085	20
2768	19
15884	19
40116	19
34785	4
37289	6
15208	11
9364	8
36321	8
14800	11
9436	21
8046	26
35312	36
32646	17
19169	19
43008	22
17123	12
51263	9
54923	21
18670	18
47912	22
1030	22
29095	22
32774	10
7336	21
52336	18
30564	7
46952	19
54211	20
7262	20
40641	22
7645	12
35534	18
50613	19
26604	17
36729	14
21069	5
40757	14
15805	9
48330	22
5890	13
585	11
53701	16
11288	21
38519	3
50173	10
46882	22
22749	19
37043	21
38127	7
42105	11
487	22
7281	19
24265	19
13081	19
16518	19
27085	20
3924	17
44138	22
3528	5
45355	23
13208	19
14831	2
30779	11
30566	21
3189	22
3861	8
12547	16
5444	14
58047	9
32763	11
22676	10
19282	10
41528	15
34865	12
18503	19
5409	9
21196	9
