node	kcore
52806	21
53160	22
4047	17
36491	20
13389	14
16398	19
30751	19
16042	19
35284	19
40879	18
50779	19
5481	19
5213	18
27035	19
47723	11
13206	4
3400	4
32164	7
15991	7
57745	20
42628	20
3683	19
22720	22
22550	22
55579	29
54996	16
15861	6
18140	19
56938	18
40709	32
37667	20
43253	18
16639	15
29860	18
35425	19
13163	16
8626	18
32588	19
52228	18
29571	20
43087	17
417	3
49818	19
49906	19
40688	19
19858	17
1734	22
36490	18
17329	12
2727	20
26124	19
13739	21
30250	4
4620	16
49028	20
38354	13
18409	8
8167	8
11322	12
25074	19
29011	19
27768	22
20778	21
7651	21
43017	24
25842	19
18288	18
30816	19
17871	18
27429	19
18227	12
24592	22
45682	22
55030	16
4889	15
57947	8
41929	6
48320	4
55107	21
9335	21
34167	15
18002	13
17488	18
10579	15
19395	11
42229	8
47466	12
36215	19
45402	22
45315	22
34214	22
26056	11
11805	20
28070	20
27825	20
37443	22
8211	22
28479	22
15592	19
28099	18
51910	19
49436	19
14105	18
28678	14
47174	20
28863	19
17414	19
1282	3
38919	3
24439	8
10782	18
25994	19
6151	23
52418	22
46487	19
23667	23
49858	19
43079	19
54226	20
53275	17
6350	8
49657	18
31839	13
49952	13
28226	11
37857	9
8930	22
48348	17
31819	20
5724	19
21686	20
20738	16
17915	15
17673	20
27908	22
56071	19
11605	19
26600	23
30281	17
14706	22
13387	22
30111	22
9562	19
18747	8
18252	11
22292	13
26819	8
36328	8
33210	8
28760	10
58124	10
13851	18
5001	9
35375	12
21313	19
19744	16
44824	19
57261	19
43303	17
15492	19
42236	12
9298	19
37981	20
27352	20
57892	19
35421	3
45122	14
34072	18
48270	9
23351	18
56172	9
57193	9
1761	14
4342	17
34586	11
56557	14
1505	15
16633	12
57818	12
5123	3
22201	5
40264	17
36441	20
26809	18
54323	22
13997	22
25466	17
50686	17
29302	21
24347	19
6978	22
48773	15
10339	19
37623	25
45255	18
11100	12
18404	22
6795	18
27399	21
39665	20
29923	22
35902	20
38105	19
3002	19
19096	15
32702	22
46649	24
50483	22
48240	18
30406	12
30286	19
4535	21
379	10
14047	18
3899	18
5175	9
1979	17
5678	23
12536	10
14281	14
11566	9
54876	10
45579	12
14416	9
46657	16
13589	15
50324	18
17098	18
53816	9
44800	4
36487	12
17663	19
55561	19
3304	19
52984	22
16686	19
6398	9
46494	19
4125	19
27771	19
920	27
46627	27
39866	8
9498	22
472	19
38489	10
9726	12
25894	12
52457	16
33558	11
54487	18
20563	15
13203	10
11716	17
49738	11
46314	16
40213	19
4381	18
12665	6
8267	6
27318	15
40017	13
49672	16
11233	9
27178	21
18382	18
17003	7
3556	8
20155	9
17566	20
40262	21
4560	16
4458	22
52693	19
31920	25
53640	19
52795	20
55090	19
39083	19
43873	19
13838	10
51858	23
42172	6
28582	16
42143	14
20789	13
18973	17
30127	9
18964	18
40538	18
54347	17
21474	10
55793	13
1908	10
5733	9
34331	22
32714	19
49488	7
56622	19
12143	8
50730	5
78	16
38331	2
661	17
21240	23
34463	18
1983	17
16913	19
20308	22
57068	22
33330	22
40086	22
36073	17
31777	20
13990	22
55085	10
53771	19
9488	19
54527	11
24279	10
82	7
37520	7
9309	7
28744	19
11344	19
29802	16
53397	22
53214	22
19829	15
54916	18
26202	14
46203	19
16304	12
20947	6
23962	6
31588	21
58181	16
55853	9
18534	9
19946	9
38444	8
35747	13
22573	11
34902	22
41191	21
13858	9
5311	13
54023	12
22007	22
21663	19
16200	19
6304	19
24923	22
37442	22
30157	15
10023	22
57537	15
56047	8
23303	20
57734	19
30080	21
10910	13
28603	22
43379	22
4627	22
25821	16
47830	18
5859	24
22071	18
16085	22
36060	22
349	20
5518	15
48018	22
21423	19
30614	20
24706	19
51090	12
36760	11
43024	11
44988	21
46193	9
8251	21
3404	19
7529	17
9700	18
9560	10
5968	19
53953	1
33220	2
47283	15
48245	19
52304	18
7835	8
42278	11
11323	19
30	22
24674	8
35391	15
21766	13
57666	14
8175	21
13256	14
10387	11
51615	19
50066	18
47234	19
47915	18
13294	18
34118	19
17833	21
55522	20
55879	14
54035	19
13075	14
42132	19
42560	16
42690	19
36830	18
2722	19
27617	12
29506	23
55213	17
43135	23
15817	19
43694	22
54976	18
42950	19
44388	17
53271	17
22192	19
31460	19
9201	16
54334	19
56016	7
36657	5
37172	4
9028	10
31449	9
21374	10
28137	11
26017	18
6441	15
14013	11
45027	11
36576	3
54338	6
32623	21
37634	16
55899	7
22546	18
44020	18
16121	22
3018	19
30324	19
1834	22
45028	18
20344	17
55797	17
53734	22
47707	22
9308	18
32079	12
30187	18
22588	18
8458	18
50418	11
15410	19
19205	17
8774	13
56198	13
30268	16
46202	13
9665	19
38486	19
14123	21
53496	22
40810	21
25685	15
37760	19
4637	10
5605	10
20555	20
7060	7
23915	8
36677	11
5228	7
50987	19
45884	19
24752	8
45929	9
809	4
33631	19
24619	14
33279	10
14026	12
47151	11
51942	22
34605	22
2640	16
21767	17
15412	13
19609	12
21868	3
8219	11
57866	13
15004	16
30532	10
24313	19
9375	9
45068	15
33963	19
32671	15
51757	22
44922	11
51943	19
4654	19
20706	13
41229	19
14138	20
21180	20
25125	19
41466	22
54828	20
10819	19
27800	16
46451	8
44672	19
43008	22
29211	18
47417	18
55560	22
27408	7
35354	14
4357	22
54680	13
51185	10
52927	16
55904	18
15603	11
32070	10
33440	15
38515	13
11873	10
25882	19
56168	19
19796	14
18682	20
18080	25
46588	24
47677	16
13393	8
19422	13
9518	31
2133	10
34176	17
32856	16
36782	17
33981	14
30826	19
20393	19
26395	19
13999	20
23237	16
11374	13
9105	15
12210	14
18594	17
9350	15
34039	16
19183	22
44570	16
37511	20
51389	7
56542	8
27878	17
28720	12
21126	14
33987	19
37149	20
12829	22
7778	21
7878	19
38326	19
19645	19
1857	18
27256	8
23971	19
10930	7
25326	16
12815	19
9991	19
42162	18
45354	21
34351	21
34693	22
51953	19
21939	15
7910	12
43237	15
23879	14
3279	18
25233	12
23242	12
15515	14
22662	7
23891	14
24478	27
59	9
55234	11
55733	18
32401	20
38711	19
2671	10
19365	9
41619	19
23522	4
1124	3
27704	8
8172	5
10702	8
33460	22
7652	7
22092	7
37171	6
25418	22
11980	15
27330	18
9951	27
20730	9
47409	22
30724	19
14853	20
4347	15
31439	31
20919	14
42523	14
25442	18
16902	21
8672	19
13714	19
6118	15
53594	24
56232	11
25478	19
34381	15
49482	18
50751	11
44846	19
33638	19
4022	22
32624	8
44217	19
30742	19
45256	18
26458	15
24714	20
49843	19
48706	13
6727	19
15333	16
11765	19
47260	14
50462	22
43810	10
55700	10
30677	11
8212	10
28723	11
19668	20
31749	18
53703	21
42682	14
33288	19
8563	19
41515	17
9312	14
7861	20
45850	18
43674	22
26524	20
5273	24
21014	12
24492	19
36475	18
8627	4
10701	12
17716	18
33019	15
35434	12
24898	13
1011	8
10931	7
12142	1
43861	1
18405	1
52225	9
34292	5
7846	5
6893	10
43930	7
30773	20
13887	13
15460	14
18857	22
9018	20
17343	18
55253	18
19722	14
53108	21
53343	18
13921	19
7921	18
33875	16
22252	13
32718	22
211	19
31719	13
30639	12
31109	17
25224	15
23758	18
49505	17
8530	19
14918	19
48225	16
3201	13
18399	19
6989	7
43723	22
785	22
45775	21
20872	22
56957	22
11069	17
20825	18
15938	16
52148	8
14568	17
56877	11
40013	10
9804	10
17999	17
10815	19
20395	10
19273	15
35489	19
21581	20
37954	7
30973	12
19521	16
12158	22
17543	7
5782	11
21998	11
34970	22
23596	17
29630	20
23628	11
13273	19
40891	8
48639	20
4451	20
39716	22
44577	18
54481	20
53758	17
27979	21
157	11
11899	14
45891	4
31779	15
53710	9
31116	18
8036	18
5303	21
7270	18
25698	19
41544	20
25747	22
7085	9
11985	10
27179	9
29167	17
15281	12
9342	9
51056	41
2514	9
44374	17
10920	46
16974	11
53011	13
20255	11
57821	19
13576	22
31843	20
37751	20
47863	21
17235	22
36894	17
3283	19
866	11
26335	15
32012	8
5115	19
22956	22
38998	22
48746	19
9936	18
56900	18
18926	21
13046	22
50382	3
6620	3
2444	6
7748	19
10999	18
44987	11
8760	18
12591	10
9983	18
40595	12
43825	11
6969	22
38648	22
32087	19
49114	16
42945	13
35965	19
8260	3
47548	10
43677	24
1744	22
47408	13
800	26
18808	9
19214	5
2893	9
51197	11
9441	14
30947	21
33675	18
28950	17
8431	13
4940	13
24892	19
26824	20
5654	21
33785	19
16402	20
56847	21
5201	5
56829	6
55167	3
27094	21
10713	20
42468	20
35977	19
12449	21
15549	21
36709	17
47288	14
22293	9
37939	19
45558	19
3539	19
5978	20
42139	19
46796	7
38362	13
56611	12
47488	31
26312	10
35811	19
50395	20
45831	6
11714	6
7448	16
9569	15
29742	15
978	2
32582	7
24102	12
50872	22
12941	22
23456	22
4891	11
46210	11
38322	19
30760	17
13327	18
18752	19
29009	7
51228	16
429	23
12410	12
18520	15
46169	18
57496	20
34761	18
4601	18
30516	16
31884	20
47664	16
21042	26
33578	20
25112	17
5478	12
1426	6
12572	32
19250	18
25138	15
55966	22
47092	15
14742	20
21615	9
52088	22
49907	20
21910	22
18950	20
26844	7
40476	14
7197	15
1377	22
21355	18
52770	18
53697	17
30599	19
55897	7
45015	16
5805	18
56799	19
33074	15
17677	26
37163	14
47912	18
7943	9
57615	11
22395	19
35728	22
36747	22
42635	13
23516	19
35406	17
48000	18
1698	15
30036	15
42607	14
11541	14
15913	22
46793	20
49597	16
833	14
47154	19
47937	9
35780	13
46555	18
4747	22
10199	19
18007	19
44203	22
8117	11
6424	19
38477	12
36295	9
35122	9
8984	20
29863	19
8073	21
3281	18
52330	16
55012	16
40884	22
28998	16
30445	19
22664	18
58035	20
26726	21
280	29
3507	17
42216	19
449	22
26005	22
23445	19
50527	18
1374	20
58307	20
47955	19
6993	14
6289	16
12704	18
1585	13
57765	14
16421	18
28543	19
23195	18
28607	27
7345	5
53205	7
35958	19
38160	12
45491	11
9807	12
25208	7
57210	22
8130	14
40398	13
34550	14
36852	17
44233	12
42521	19
3594	19
45962	19
35493	15
34318	17
56506	19
24875	15
16049	18
48184	21
17417	9
50428	16
29514	8
16932	18
40334	21
25250	22
18226	21
14726	29
31988	16
21429	14
40069	13
14579	18
29710	18
27065	18
24569	19
18474	18
9531	20
38391	20
32668	22
39586	13
36639	11
946	8
4171	22
1624	19
7934	14
57780	28
18538	15
25764	16
14531	20
57157	17
38022	9
19062	22
51655	18
43250	18
51406	18
10627	18
5943	19
31282	19
17508	11
26948	10
24786	17
43613	19
9135	19
45239	21
12932	12
21479	21
45329	22
21211	13
55947	15
50217	13
15836	12
20702	6
22704	11
21319	15
20268	17
30258	22
8687	19
38645	16
32311	8
44894	22
16516	4
51702	7
6247	8
1628	10
11778	16
32315	18
52306	18
41749	16
4492	16
47425	7
42939	19
12969	7
4062	7
7096	19
43653	22
11900	10
35439	19
31179	6
46423	19
10514	12
11041	16
6223	16
36132	18
5890	19
12135	21
39350	17
32756	13
30236	21
4797	22
56772	57
38693	21
5496	18
5421	18
1393	20
20426	22
32955	22
3547	15
25439	15
44043	15
38912	15
17968	15
37316	16
34206	14
22794	16
24606	20
16735	20
41524	21
20251	19
13238	20
18367	21
38662	21
31816	22
41982	19
42342	19
25530	2
2371	15
21594	11
29392	21
26761	15
14222	18
18955	12
27985	8
37151	21
12745	22
42330	22
30380	22
45337	13
51558	9
27954	7
30868	3
30908	11
12834	18
56154	17
10671	13
41109	20
14797	20
34374	8
35294	22
4328	30
21342	19
23326	18
44242	19
14392	33
51362	16
51958	15
45980	14
40854	14
40527	10
50645	21
37065	20
38633	22
49397	18
41375	19
20194	17
29257	18
27449	19
43927	9
45344	14
25179	22
45653	19
49294	10
52194	15
26695	19
25403	6
25539	8
42109	29
24781	22
32725	19
53533	20
15780	22
2691	19
47574	16
37548	21
41142	19
56054	12
22958	18
29614	13
22232	17
3357	22
32225	22
24589	17
33421	13
29177	19
19362	18
45265	14
14292	16
49369	14
21341	24
49041	16
58318	15
27125	19
1155	13
8788	17
10780	4
21133	4
42124	10
31882	7
6667	7
34685	7
26196	7
51771	9
37811	7
24244	10
8621	10
12706	16
53045	11
36426	20
5870	19
46253	18
33427	20
19113	22
1245	19
5037	19
21750	9
34126	20
3815	22
12248	19
43196	22
48087	20
34321	19
45758	19
53168	21
40466	16
53035	18
13555	21
50825	16
25827	8
39682	9
11510	14
14548	22
6717	8
38285	27
41435	27
37608	14
36349	19
4055	21
49622	22
2556	10
11518	20
15974	15
30274	19
32991	11
23545	5
45103	8
44787	15
36893	4
42204	7
49529	22
3216	17
48173	20
20323	22
50960	17
23473	12
558	17
7939	22
41853	16
49478	15
21790	15
4660	16
38830	21
12776	17
3110	22
25871	14
38338	6
33864	9
2604	7
17158	7
30797	13
29423	13
28472	22
38507	18
25581	19
48910	14
3658	14
37188	13
3182	20
49297	21
57510	21
53386	20
9186	22
20801	10
42590	19
13513	17
5846	11
40233	8
51078	20
10547	19
10784	22
57679	22
2466	19
24473	13
20969	7
44170	12
28425	6
19695	12
53581	18
28593	19
37814	19
11792	7
34015	18
11443	15
30718	13
18684	18
57630	19
31162	19
2698	22
40301	17
56226	18
21340	10
13639	10
20763	5
54341	11
21198	17
31278	42
51380	10
24570	14
2111	11
48044	19
22088	19
32673	17
47459	18
29497	19
50317	18
3672	28
45868	19
27907	10
54375	18
52210	22
13025	19
23937	17
46968	19
2613	19
25900	19
12864	18
3128	19
22673	14
1287	17
36175	14
57832	14
56759	22
53383	22
26783	10
44502	11
23641	19
49976	14
15456	14
25514	15
19249	20
49578	15
2764	15
35061	18
35160	17
24547	18
56482	22
2305	22
7279	22
7098	14
49673	19
10507	25
41081	17
55339	8
51411	19
44186	16
34084	19
28067	11
53705	11
42684	10
50909	9
8486	20
18165	15
37974	3
9545	22
20477	18
47429	13
21164	18
32146	16
12225	19
13149	12
31620	18
40383	8
55874	19
23054	19
14241	14
2577	16
47309	13
48404	22
52649	21
26192	19
17444	18
58139	22
10229	18
16040	18
21505	22
8618	13
35195	16
20042	17
10359	14
11059	16
53499	15
16309	16
9589	16
6553	22
56495	22
24258	5
671	20
6757	20
32937	18
29951	22
33280	18
28159	10
46770	13
9976	8
21035	11
50315	11
13095	8
33313	15
28784	19
28813	20
43759	16
17818	12
32212	20
29097	7
6951	20
16673	13
31393	15
31206	15
42425	9
51290	22
8281	18
30546	19
46908	26
16385	31
8781	14
19763	7
21264	8
58187	19
4503	17
20720	16
32910	18
54497	19
7011	19
35812	13
37788	10
8663	13
30555	21
50455	9
18119	9
5486	22
49424	20
9770	18
44994	9
51207	10
18776	4
57633	17
38470	14
28180	8
41143	7
34018	6
26931	25
21788	9
12761	16
34955	15
5551	11
5742	11
8460	13
7040	19
22273	37
5509	15
6187	18
23309	16
17190	27
55004	10
1675	7
54430	19
20264	19
33744	18
1228	19
3735	9
12655	1
31196	6
39533	19
24267	19
11553	19
5266	15
45809	15
6487	21
33038	16
54686	7
53700	9
13282	9
41071	7
20016	5
38825	6
48045	15
52662	21
529	20
48373	17
3973	18
15535	19
23802	11
11320	18
39452	19
50475	18
46997	24
24423	10
47213	14
7898	16
38843	14
6849	13
45721	18
19513	19
54422	19
12948	15
33287	18
49287	20
4959	7
53613	5
28474	18
45107	20
15779	27
36727	18
48060	17
34536	19
13030	19
15586	11
47567	22
41665	18
51477	17
50649	22
54391	12
33901	9
37836	12
20896	12
47344	12
1941	16
28306	11
37103	18
16929	24
7456	19
6608	14
8037	12
10044	25
4372	19
25837	16
34459	19
18565	16
5996	6
56567	18
28385	18
55880	21
16019	19
29106	19
40957	19
29966	22
23780	22
26368	15
38589	17
53508	15
43336	18
7631	10
14152	10
12366	8
7349	22
16052	22
44589	16
50270	20
55817	19
44854	13
49812	18
56599	19
13506	18
10335	21
32966	18
46410	4
32865	6
30180	7
17028	11
20304	15
6672	17
10349	15
22325	19
8541	17
32498	19
6914	19
46888	17
48088	18
18102	20
19251	20
52309	18
52741	22
1331	19
36800	13
18415	12
39597	15
15292	1
347	12
32077	16
56360	19
52957	19
7765	22
31823	22
31409	9
52216	19
6308	7
29921	15
7223	12
17336	20
46486	22
27143	21
37691	22
27233	18
53534	17
25305	7
8996	22
23807	19
11774	19
39496	19
54897	19
13159	17
10423	25
45331	10
14409	17
8527	18
34556	9
8230	11
22690	8
55778	19
38561	15
50929	15
48271	16
33112	13
11260	9
47862	23
16802	15
41141	19
35430	18
13776	18
17735	16
38885	15
27246	10
51334	13
44771	17
4218	35
5041	15
31406	19
11901	22
38295	16
39180	7
6801	22
30511	15
21844	10
20758	17
16496	18
49801	15
20031	19
37750	19
43835	18
27496	12
3	15
11002	11
25089	13
33839	9
18917	15
29812	19
49959	22
40035	21
57100	16
35380	14
16260	16
14939	5
9254	18
32444	19
39229	19
1980	19
10254	22
33180	9
673	8
7983	16
23421	19
36317	17
41465	10
14400	19
15082	25
2598	19
9831	17
43729	17
8351	19
32647	16
48591	19
10451	17
33970	14
3054	16
41080	22
1663	9
13269	19
30467	18
41920	22
43528	6
4491	19
48861	19
44078	29
19793	3
24998	3
13958	21
45388	20
56583	13
5288	4
6881	6
25113	9
28649	5
21195	11
7162	21
29546	10
3917	18
47849	19
1771	20
42397	19
54831	9
34722	18
8546	19
4838	17
11012	19
14887	21
1725	21
11818	11
5547	21
54564	21
36274	20
1561	15
24194	22
55570	20
44305	20
52308	10
48880	21
42671	22
18258	14
53498	16
33633	21
43454	16
20673	19
40173	16
44088	19
21688	17
46596	19
57366	9
33284	4
22130	20
26436	13
5342	18
5806	15
53291	16
55436	20
56184	10
53895	5
33548	2
27646	15
49045	15
54257	18
42116	19
3092	19
30290	16
13605	10
51537	14
48754	10
2569	18
43709	8
42160	18
50983	19
41531	22
48281	19
12666	10
35591	10
43160	19
45752	13
8573	19
26117	14
28804	14
7935	12
37654	10
45976	13
50036	16
56975	19
38760	19
54051	16
15694	17
15619	17
40869	17
12290	17
10274	8
15667	13
56144	14
8110	16
30465	13
14782	18
26039	13
24535	17
48611	21
44079	19
30210	20
21550	17
9439	16
6122	18
29299	19
6600	19
33771	19
38862	35
18578	19
23448	19
50669	13
1963	19
21771	18
56892	10
44985	10
16742	15
53980	18
19089	18
31525	19
46566	21
20108	19
39957	19
52223	17
44984	17
46368	9
27310	22
45072	15
30692	14
14134	19
11229	16
28627	18
36537	8
23978	6
45657	6
40517	6
5869	13
42219	18
1752	21
5202	19
5274	14
33396	22
3721	9
24101	9
33298	19
7873	19
12909	11
34182	11
54878	17
24085	12
44538	14
42506	14
35686	19
43424	8
29380	9
56955	22
24387	17
44377	9
30944	16
6692	13
35487	14
36838	11
25240	21
12986	22
34674	19
43403	9
25357	17
748	19
14408	16
21482	21
1487	11
57889	13
23278	15
42614	15
36299	21
27534	9
16130	10
55835	13
28338	19
11855	19
47165	15
7266	28
11871	18
11289	19
49316	19
7491	18
27223	19
41270	22
51617	15
42761	22
55926	19
23776	19
37231	24
57312	10
40992	16
45124	19
2630	16
42985	22
55974	18
50271	17
9963	6
49301	19
51316	18
15052	19
25091	19
51592	22
23723	7
2104	7
3799	7
52967	7
45683	5
17395	5
29971	5
39133	12
58044	17
1905	18
1386	10
18717	19
11645	11
47834	6
42378	11
49632	15
44790	4
11107	3
29858	20
30843	21
22012	21
57857	19
12619	14
29229	16
47526	14
11436	14
13578	15
42762	24
13155	21
54476	13
33769	18
50652	17
47940	3
21634	19
14686	20
1198	18
19115	21
13067	19
2994	15
9866	38
32266	25
35272	15
40396	13
6195	15
21413	19
10180	20
17008	19
22900	12
46840	12
17306	3
24229	19
22083	18
38863	17
9301	18
2072	10
16968	11
9513	18
54	16
51709	22
1617	16
49527	17
36340	24
29386	3
31361	12
45253	20
23771	20
37210	19
54855	7
13271	19
29585	20
23880	12
24452	18
432	4
5408	10
42926	6
9631	13
40480	18
12181	3
48935	19
35856	18
40030	25
58103	18
3219	19
46041	22
10074	18
50037	18
30262	16
22740	13
2483	17
34813	17
32394	16
12343	22
7014	11
16926	12
48252	5
57901	16
54344	15
9355	19
26734	16
32283	13
54399	17
38409	14
40372	6
3093	19
51352	5
17405	13
33063	19
2810	10
50732	10
538	9
35865	19
12043	17
30539	18
20558	18
3305	16
27086	6
539	4
47096	3
24522	12
20685	15
49306	19
15273	19
41629	18
31724	5
42118	16
7420	22
441	16
36674	11
58279	18
18844	14
23869	7
26028	8
2847	6
15048	19
45637	15
34308	7
8920	5
3119	8
30750	15
31472	19
2500	17
17442	7
28225	10
50739	22
50690	2
45148	22
56308	16
26307	17
37771	22
45899	14
27263	12
11207	16
6007	19
44673	18
49142	9
49885	11
28794	20
39250	19
18094	16
2423	16
10992	8
13915	14
9637	12
19736	11
16746	18
8066	19
25158	15
16904	18
57922	7
52748	14
39061	17
3808	12
15979	12
20838	15
48489	19
35114	19
17529	8
43328	19
31581	8
56121	19
32102	18
40439	9
46772	9
50810	18
124	20
40777	21
3480	21
17961	9
7514	9
36165	9
9765	9
55174	14
55810	21
45203	13
3426	14
856	14
56402	21
41966	16
27489	16
31666	11
44856	16
4603	16
57812	15
14878	18
32586	8
32694	19
24232	19
1712	11
16750	22
39167	19
18106	17
34756	17
33041	22
47470	19
34678	9
51195	9
16886	17
51004	17
34899	17
30457	14
20542	12
18322	29
37467	21
6823	18
17895	19
1576	22
47883	10
40952	10
22968	10
20024	10
55282	16
21954	19
40465	17
27561	11
12664	32
4087	18
15625	16
912	22
47245	17
67	18
6138	20
21016	17
54627	18
52305	13
56034	18
8258	58
37465	21
20907	18
13071	19
55270	17
35790	19
53352	14
44914	14
26764	18
55865	11
36107	15
38254	22
43787	19
36102	9
14801	15
17551	19
29357	18
56091	3
41814	8
45547	19
43411	20
19993	20
53349	19
12662	16
18027	11
12787	18
17542	14
8699	12
842	11
171	10
44401	19
16092	10
12363	14
51955	18
37587	18
38532	12
6843	11
7512	18
722	18
18784	17
24512	16
25005	18
58349	30
12487	22
11686	19
50437	18
37174	12
52844	19
25919	22
13347	13
49218	10
11953	14
43519	19
18935	19
55639	19
5341	6
36051	19
4161	19
26843	10
43783	15
3841	19
33843	21
7153	19
34758	21
23627	20
5829	21
1635	11
57557	19
8925	19
37977	7
11660	19
5418	18
45338	18
47263	19
54031	17
58078	20
40804	21
28795	22
10634	18
39420	8
31103	13
48529	9
45000	19
8746	21
36580	20
22137	18
18436	16
11876	19
7229	20
33035	17
1445	6
43632	14
31072	8
55132	15
41232	10
37491	8
55228	16
22410	15
4493	36
33823	36
54171	23
35584	19
49707	19
21034	18
11678	19
9426	32
18418	16
13584	11
28914	15
35669	7
36092	8
30534	21
18940	7
49065	13
10174	7
40735	9
42412	7
7809	9
14066	7
55955	8
5671	17
50541	18
1332	17
28025	17
39787	7
32538	15
30188	12
8868	12
26280	19
57325	19
12222	5
1294	8
31293	19
34479	6
26964	19
18937	22
761	25
25964	16
14618	10
12504	4
38177	15
23763	17
4224	15
14602	14
25525	22
52995	10
46658	5
5773	20
22322	18
21394	8
31541	14
56474	13
49437	22
3824	10
50278	11
47931	22
46757	9
27176	11
5848	4
19762	18
45201	19
44059	16
13474	11
54977	10
19507	17
12657	12
52889	15
33926	15
2761	9
25934	19
37660	15
6702	22
22017	22
37237	22
54471	10
56000	16
45413	14
2763	18
30031	15
40603	16
50853	6
6348	6
20850	7
12071	18
31066	11
21346	16
13373	18
2087	23
45954	21
39608	22
28098	20
13806	19
56107	15
6267	15
33292	24
5292	22
26321	22
25102	21
440	21
7008	24
19284	17
56476	19
57852	15
33464	19
35211	18
1424	17
46936	17
35911	12
55445	14
6603	19
26074	20
12245	19
10417	22
49732	22
16716	11
44782	12
37646	9
26549	20
53844	19
21958	18
36552	17
19026	17
3518	13
17789	5
40514	6
15871	14
36693	7
19158	9
27929	19
31360	18
55377	19
12477	11
35755	7
36388	11
30309	19
11924	19
55333	11
49788	19
41654	15
22571	11
45307	9
57211	12
32321	19
38525	14
48838	10
50289	14
3330	22
45423	22
47555	16
25325	18
12921	13
20379	22
21774	9
19853	9
43955	22
43975	15
52383	19
24080	19
28574	20
8643	19
52575	19
53163	19
3254	22
29340	7
22834	8
11644	8
50252	22
13505	22
28256	22
12705	18
39154	8
6715	19
35171	20
35683	19
12581	21
10012	7
50925	8
3261	9
6434	10
55116	16
11538	17
41859	14
10029	4
9261	19
46910	19
48478	19
14792	21
24099	5
40386	16
46130	11
10418	19
7751	20
47820	9
15356	21
7576	38
29019	20
10732	22
4510	14
36042	10
54424	5
13839	7
2895	14
30037	13
40417	14
3578	19
41761	14
8181	7
1567	10
42860	8
1822	11
39773	9
51149	15
39053	19
54461	21
49517	18
16638	19
11936	14
2292	19
51403	19
31038	16
43217	22
2543	17
51606	10
36162	16
10283	10
55133	12
20432	12
30967	20
24601	9
1466	18
51765	18
31160	18
23094	10
47042	19
37781	19
24221	18
11303	19
5615	21
40935	21
56767	12
24306	15
40593	22
54067	19
31876	19
4446	20
16041	20
46928	18
31909	21
49992	19
51518	9
48327	6
39445	21
25474	8
23426	11
43014	20
29523	10
3124	20
54495	19
23229	20
25489	13
27928	11
37271	9
34786	6
44820	19
50347	22
1184	21
46756	19
42555	17
27232	19
56306	13
27189	22
7434	5
17319	5
47398	22
17047	16
44737	22
32257	21
26722	15
8111	10
44740	18
48076	19
7543	19
40881	19
10707	21
2800	19
12329	20
39585	17
5378	17
42812	18
51021	15
10755	21
32957	16
41755	19
9742	18
12484	16
23227	17
15099	8
33477	9
3772	20
14635	19
36781	10
47439	18
52516	9
12357	8
49901	7
57714	14
11213	9
23834	9
58334	19
7022	17
23502	9
46318	8
37810	17
41390	13
34843	6
876	17
24305	12
474	25
28630	9
53420	9
21173	20
3496	16
31144	22
34917	20
37092	18
34162	19
6958	28
31305	19
41681	19
38586	20
16805	28
39156	15
20184	18
32922	21
23799	19
26237	19
8401	11
3056	11
3575	19
27047	19
40719	21
13973	23
10979	19
24831	7
42490	22
11753	22
53647	19
30985	34
20604	11
38618	22
52570	15
17322	19
24603	18
14434	18
5511	22
48697	16
6008	22
844	19
3234	12
30030	19
49431	19
51866	20
46790	19
6963	11
27026	17
54498	22
23187	21
44404	9
51783	24
51470	21
51071	18
5297	22
5707	22
24755	17
38981	18
46763	16
15106	16
15268	20
15242	21
6972	20
29237	14
31873	19
12259	19
8749	22
50456	29
22134	35
41165	8
44940	15
40177	22
45417	20
13832	20
49545	12
58189	18
12703	10
33098	18
55419	19
41542	20
57029	20
26232	9
31549	9
43475	19
46142	2
4562	18
20682	18
32753	14
28898	18
56731	19
30870	19
9228	6
1292	14
44014	11
42483	19
13631	19
13744	17
44132	22
33573	20
1161	21
31263	20
2645	11
19669	15
39566	11
5689	14
42399	16
40354	13
44738	18
34816	9
57954	19
21855	7
55376	49
21658	20
12791	19
9683	15
1283	11
38060	18
46705	14
37617	17
14411	17
32105	9
2014	16
36190	13
17765	14
38090	21
45873	19
25406	19
43148	18
17383	19
10311	20
46986	19
37319	13
57294	9
238	19
6047	18
31432	15
44140	18
26919	21
57094	14
31414	18
1789	22
26428	14
28282	19
5070	20
30646	22
45861	21
57364	15
43994	20
41393	22
31242	22
26162	13
53967	15
55452	19
27283	17
47697	8
18339	18
4545	22
23493	22
52944	22
40638	22
13889	20
7137	16
12360	9
31628	10
4987	10
54588	20
41317	17
29760	15
31047	10
31514	10
28393	15
22187	16
57536	9
3294	10
40591	14
53403	17
36218	14
30422	14
38327	19
13214	21
21596	22
6050	19
18834	21
36350	16
49709	18
39697	12
16889	8
19936	14
14859	20
27228	19
14237	19
51935	30
37846	1
6483	14
51427	13
18401	12
21873	18
4200	15
25726	11
33698	6
28005	5
48356	5
43576	28
6927	18
10424	11
17721	9
55801	13
23394	13
48959	19
48295	19
24656	19
16466	19
5902	21
22334	18
18177	19
41172	17
373	19
13217	19
40182	24
47445	22
47399	18
14500	19
52393	8
17942	2
