node	degree
53905	71
13493	37
42689	49
37062	82
9968	84
23838	21
46848	17
21960	42
7589	21
26790	17
29604	35
45726	50
53677	157
22276	18
56337	58
53920	136
12500	142
20177	30
38695	31
24651	12
50797	14
5718	25
23649	12
45906	14
53346	41
13554	24
38858	33
56976	37
25774	24
17251	57
58140	49
14007	94
37280	28
41845	118
43005	30
52841	27
28586	21
10790	92
45533	30
287	32
11335	64
9274	61
56348	5
32769	50
9171	14
29806	17
4021	49
34260	37
44174	32
7102	88
13272	135
36370	62
9825	22
20050	28
52786	56
31570	34
32587	16
17286	36
9900	14
31558	116
20009	26
10176	39
48751	57
53378	72
53641	78
42105	54
4757	58
5837	121
32976	53
7793	9
25763	47
28111	64
56796	47
40048	87
33293	134
15057	59
49262	23
33673	62
39455	31
21803	80
53742	92
188	38
19756	71
2808	22
48630	75
8733	20
57523	77
22474	14
8813	87
53727	89
50937	117
54668	14
14293	23
8402	110
50361	45
8897	37
20094	43
17485	76
4649	20
45050	92
1802	49
42763	31
32210	27
37018	50
5414	30
932	42
51583	40
30869	51
51237	32
49433	76
45835	46
7542	37
27259	46
36210	37
18169	130
19575	89
25176	45
50131	36
6369	9
43288	39
31629	53
24588	58
30840	42
57022	10
38921	59
3980	42
1019	48
27691	111
32258	43
6831	35
10859	53
35832	42
38562	54
29562	103
17161	108
37426	58
31060	17
44516	24
42550	5
6744	71
20198	94
14129	48
42714	63
313	33
37330	18
25270	13
56855	20
11986	60
3736	40
8557	41
51834	23
16140	35
16613	48
8257	40
30214	16
26126	71
10290	60
8851	57
32822	48
57743	30
34285	28
2401	19
1504	20
58321	27
52285	20
56014	88
16875	56
39924	29
14194	73
26538	39
47622	23
42306	45
18024	31
4258	78
29909	85
36212	15
15914	96
11819	67
5666	69
5584	57
42028	21
34702	29
39652	55
28803	108
47249	48
31825	17
52488	39
10277	19
8449	10
47266	65
12808	32
30996	30
43064	44
30311	50
2620	37
30448	102
57337	61
29788	48
14916	12
57759	71
49061	11
25975	34
36268	52
35117	20
55196	39
46532	37
26848	115
18606	18
40186	14
43219	51
15196	39
52918	12
45522	36
1451	28
7911	60
4248	22
537	44
30777	90
44531	64
53491	46
45834	11
5831	18
40313	25
42314	25
17111	24
36505	9
20880	35
25728	49
10083	41
9362	13
14671	20
53075	105
34865	52
46235	64
2767	62
11643	40
1911	60
49308	182
33777	50
43901	26
33255	84
44373	71
45696	114
36037	63
15872	84
17497	55
20992	58
18467	40
36067	15
18768	38
15664	8
4946	25
37482	65
36049	85
54099	47
48103	143
36234	20
10063	67
34128	27
55009	25
33639	84
26408	48
10032	25
1766	128
58304	61
21106	18
21507	21
51413	30
34560	66
39715	14
13185	55
10725	159
51865	52
30016	16
22724	36
35837	56
3323	54
35052	49
27254	30
13870	51
25243	34
29343	59
48565	41
4929	90
29136	49
660	37
31440	7
44166	30
17166	64
25082	70
2443	18
21058	130
19715	33
53272	58
3626	47
5145	198
35332	73
35324	138
46139	26
52810	99
32919	54
9623	6
10857	28
9026	34
23188	67
16517	67
45802	37
43385	28
7063	52
7611	58
56253	57
20531	57
24868	31
56383	71
46405	98
35990	13
37575	39
13191	24
2550	48
10502	34
24251	38
46381	37
41705	35
26622	37
358	45
18001	47
50933	58
42546	64
16097	10
22356	18
12582	101
19761	73
3709	60
35465	49
11015	78
41208	206
20437	55
40108	50
13496	45
12584	18
8456	82
2026	80
45441	162
36260	52
39067	44
30587	33
29230	16
31159	32
36371	66
57869	77
42927	57
34204	27
49721	8
39412	10
8870	74
44904	112
26537	14
22833	30
11053	44
2451	45
4235	60
27359	57
7413	51
55648	10
6109	31
30249	15
42535	20
9014	26
2530	77
34691	36
36179	24
31218	49
42461	13
47356	61
1447	48
10838	128
30333	99
42890	63
25303	108
26513	79
49962	99
3237	88
9819	60
52690	41
47589	64
34666	15
1925	27
43433	55
34390	48
18179	116
46909	65
8694	49
46244	44
22945	50
49473	28
34372	19
48147	10
51249	44
53876	76
43947	65
44332	9
49252	16
15081	32
42924	32
26492	31
1153	15
3411	11
54157	37
19021	36
2418	70
774	71
28122	77
45973	65
53001	17
57240	102
19776	28
57434	34
56630	96
17528	41
41416	10
5259	12
25521	27
52837	53
51809	48
9451	39
34692	50
51997	45
24848	44
12184	93
56438	25
8758	11
40190	33
15830	27
42519	42
11511	22
22521	24
4663	22
52372	69
55742	50
5402	54
47713	10
51481	30
7577	41
26887	33
29256	9
38497	10
49609	2
50052	119
20925	82
18044	25
11560	69
12136	115
53341	129
45444	37
22858	14
21487	76
42848	43
36627	41
19462	53
38185	85
27589	92
56770	15
13604	64
5953	28
2476	47
27067	30
5830	3
15401	7
50024	32
24425	38
737	29
51475	28
9677	54
31185	128
54297	22
26836	72
56703	42
45057	63
22665	60
12824	60
44727	80
17778	16
37456	23
53240	29
31760	23
4671	15
526	29
11803	46
29403	40
37699	29
52195	40
29992	78
9816	44
53982	32
10127	77
2929	79
13808	33
20631	73
38918	74
23465	48
34422	40
12786	31
53598	44
53409	71
48488	65
35529	115
7767	54
41234	11
35093	19
33206	38
45119	36
4398	9
15856	39
50512	26
9058	44
38492	36
43243	58
57102	65
7882	31
47474	46
13004	54
47186	61
17163	39
35398	43
31466	53
55540	78
3468	58
7535	40
10595	48
27435	68
34382	68
17805	47
25204	19
40291	16
5626	16
35999	64
3694	68
1138	41
1563	41
43015	64
13719	61
38749	88
47449	38
33682	73
1037	69
23425	15
39523	65
698	56
28588	53
36098	66
45366	52
1251	63
4937	9
2900	25
6092	63
58284	89
25085	23
53216	100
54104	111
22416	170
32360	53
34113	66
41503	121
58091	69
27735	36
29731	86
43161	41
30025	42
28906	21
41599	42
53412	66
54673	50
19353	26
39416	36
19896	16
46249	23
399	17
54942	58
12464	34
6751	66
25633	52
40390	46
29930	66
22031	36
37346	24
35573	25
4973	205
33922	87
23348	93
57650	32
16903	71
4619	41
26229	49
50894	90
11433	36
30160	72
5769	79
42371	44
29970	84
36618	54
44270	24
19146	41
3424	66
8354	22
6480	53
40282	23
18307	49
19523	45
28209	136
38233	41
39216	21
44576	50
45026	67
16116	64
34236	46
55099	28
33610	27
10817	24
50080	22
57719	22
7029	57
46631	11
36236	83
8794	40
6189	57
57682	64
1772	99
34237	44
1261	23
50227	21
55200	28
21907	26
18000	31
22808	34
34708	20
167	9
39745	18
12139	30
46952	98
35382	50
28449	64
10637	49
20165	17
45393	38
36870	65
7944	45
12113	10
43858	13
51928	11
33596	12
43572	22
3181	39
41126	3
16306	6
7473	96
44190	32
23024	41
39621	35
18075	11
23535	36
15696	59
50191	78
15606	32
11338	12
47336	37
41747	66
6265	46
8265	40
4641	61
45580	114
41938	29
31712	36
24796	19
29325	48
1888	22
25246	38
32770	17
55588	17
22006	42
665	46
8745	53
26271	159
25229	30
11548	45
54142	29
15425	55
11956	112
53800	98
1740	65
24528	71
54370	70
3483	25
24426	70
49472	30
56543	12
41862	166
18853	75
9949	32
55173	18
36661	35
21920	36
49902	29
18108	44
42565	21
1022	16
22058	50
55431	70
43784	27
36616	57
24067	68
58028	20
53308	23
25201	63
18233	41
48446	42
55081	71
55925	82
31385	50
20142	48
30861	54
1350	70
8572	48
10961	31
14847	69
14570	60
39679	104
24836	110
39253	124
50636	15
46548	43
51076	54
40284	19
1042	99
13603	55
19601	43
18650	49
30491	60
25732	126
41770	71
32532	29
31759	67
5663	46
56963	51
28693	87
20973	39
26752	50
15783	33
3391	46
28438	79
34301	71
406	150
54863	52
51754	54
31877	64
4922	86
44537	10
21223	52
7111	17
46525	21
2735	56
2356	21
9998	14
42988	12
41136	11
12918	9
17791	38
37167	31
38004	43
1790	62
688	21
49144	81
24353	63
54400	87
20692	11
40377	37
22987	41
14583	49
36454	25
20564	19
23941	27
5735	53
7036	120
21442	76
12881	59
8956	43
27873	18
2607	90
36737	127
1502	77
17418	33
51534	43
55515	38
34135	85
9034	90
51764	32
14135	59
12397	44
22579	13
55632	86
42708	86
45717	38
54442	38
23238	108
15311	67
48939	63
34578	95
26397	17
4242	55
7436	97
13322	3
34823	7
16569	63
10599	32
36153	93
714	19
19333	22
39822	38
53476	60
32357	59
22807	78
17834	174
8569	98
34879	82
20236	78
42870	92
38063	28
13902	21
54434	44
21733	19
49806	25
14266	16
44960	65
48655	36
50009	17
49066	31
56252	14
57027	56
48089	12
57277	25
29062	19
1464	83
10252	21
49676	29
20311	38
55594	58
40967	57
57864	39
16123	44
3469	45
34193	73
27253	67
27868	88
52576	97
36863	32
22758	41
3067	42
4184	86
6449	53
45736	81
14993	57
50267	52
30679	99
34227	69
42894	17
19134	17
22424	19
33207	67
19514	64
45221	71
37698	36
57879	41
14537	43
13788	105
12728	30
25182	66
7957	92
31102	83
41370	39
48522	26
4144	29
13076	26
45747	6
16599	83
1008	65
30543	20
49337	102
47146	42
7758	20
15969	20
39636	88
37070	32
22615	67
32243	74
43797	28
16846	57
44903	56
27020	78
57201	95
20547	13
11361	62
32505	24
44551	39
14357	36
47611	16
1336	23
47603	28
28247	27
35689	24
3786	94
19863	59
34855	63
44380	53
2375	30
2570	24
53068	51
31752	25
12716	48
18368	39
5640	27
22879	51
46257	32
33727	38
46956	78
15027	48
56163	117
6861	27
34802	58
9476	35
19632	69
57229	85
11354	114
9332	46
29457	56
35110	65
6920	71
8583	30
56345	64
29264	23
49460	28
45267	19
40462	13
21684	38
7516	51
36174	34
37662	49
634	25
15434	42
38087	57
57993	84
47298	35
43477	66
52115	69
27175	65
44751	85
50114	66
32536	57
50313	25
22015	43
22022	58
26657	8
30921	13
26621	17
16248	81
8575	26
20086	70
22519	85
14036	93
58148	132
26898	39
56701	10
3263	57
49716	41
37838	30
50833	24
24889	31
27848	26
4447	15
16058	75
40860	128
27202	34
31797	44
4299	24
56875	81
16666	32
30674	46
38844	42
26167	199
18653	69
50586	36
481	37
34370	14
27696	19
8949	27
27260	27
37350	45
52627	40
56764	93
25924	53
48778	29
11282	55
52614	45
17294	21
48781	47
18806	36
28781	123
19101	65
28163	58
45795	59
58327	3
26619	29
47304	42
51630	68
23152	50
11410	25
34391	30
31136	26
17379	31
28771	15
56449	20
33095	41
37904	89
2376	27
8222	13
42620	69
12721	43
1582	26
4264	21
3522	70
7394	83
14647	86
42384	36
31347	64
56771	29
6663	14
35694	32
12862	14
22159	37
12016	60
53799	38
46477	12
13270	23
45740	72
20090	80
6625	64
49875	70
25213	56
39543	65
19107	20
50084	49
39752	50
38360	193
21188	61
21669	50
25223	28
34380	25
42830	39
37110	95
38366	41
6314	63
36101	27
35371	10
17706	10
8272	15
48543	26
49567	16
29526	21
27053	38
35156	51
41279	71
38082	15
37193	110
39021	67
16369	32
4943	13
57653	201
20798	75
56560	49
4131	31
55546	36
43138	7
318	45
49468	39
38677	17
51188	36
30149	51
17934	44
21230	63
49842	55
51933	62
2881	25
4324	47
3625	52
1578	19
32023	45
25009	18
47087	107
46747	26
42837	14
7064	14
4040	56
53322	18
14670	9
7722	80
48072	14
56966	25
9357	44
2494	70
53846	134
29183	74
28468	111
36743	21
10727	57
48343	60
36430	71
34689	51
5236	45
38473	48
22185	50
27917	31
16540	51
5670	28
6552	31
15455	56
34306	43
7385	53
28341	23
35807	78
21468	49
31339	25
14280	51
47374	41
18232	51
15998	56
18894	13
48947	83
56688	24
1083	62
35191	55
53076	20
57448	14
42664	46
27454	123
3488	175
27046	61
40616	52
44752	54
12186	58
16696	53
47019	66
40072	51
20715	96
34732	44
37856	24
46178	99
48566	53
11195	56
35281	52
30767	37
9379	55
54669	58
14528	56
53915	27
8291	53
58019	53
28459	48
48420	65
55144	231
5048	49
25215	74
50319	90
50391	94
55384	53
9056	48
37734	36
49793	33
56653	74
18005	33
39775	69
33591	23
10213	20
58150	17
19594	59
20243	54
23219	59
56056	35
23497	45
10320	75
5010	74
58332	40
29662	74
44543	51
1936	40
2051	17
4149	53
22233	82
7616	77
33935	116
19151	11
37202	11
46609	34
4090	73
16020	32
4883	59
2332	46
5026	50
30651	51
40399	33
7740	33
57217	14
20770	14
43850	17
53029	50
26896	32
53972	18
42447	40
46510	56
19563	18
42776	10
25481	12
38557	41
31679	92
54158	89
4419	73
53882	22
56425	64
41917	180
34815	117
41721	240
1677	123
13896	27
8495	20
44485	32
23173	19
44970	39
16342	69
30943	49
25088	21
28846	67
9982	80
897	32
12600	57
13449	56
45082	34
9386	18
18465	17
2872	32
28520	43
33040	11
1681	75
47839	18
28473	31
39298	9
26318	14
8704	14
38965	6
16520	62
45058	45
7694	43
47799	36
7857	70
52941	51
10770	38
30664	123
36950	49
51486	30
38925	88
15211	34
48578	27
26774	52
56863	38
28545	37
13830	8
21021	40
39410	65
3756	24
15386	10
5600	70
14022	51
3239	142
28227	187
43896	53
30415	84
49734	40
12452	58
40248	80
25640	57
3213	50
4014	22
7534	28
55988	62
31065	45
22643	19
24253	53
18978	41
25080	14
9137	48
23332	11
29498	48
24716	11
49766	39
58395	18
57500	23
3202	21
43496	16
40435	67
52664	60
13122	29
47569	20
33366	9
17115	20
48494	68
28550	33
38240	21
27242	14
34098	13
14519	3
50249	67
30745	56
14832	43
32005	10
30791	95
15863	14
11411	22
6679	55
50547	39
14872	31
12654	54
25449	8
45111	18
34445	11
29638	36
55623	70
10580	118
12379	55
4042	38
38713	38
11270	48
52118	59
28636	39
41047	6
57376	27
42799	13
46648	28
29271	20
31935	11
39037	20
18324	28
31610	17
50233	17
32375	18
53156	15
44713	63
27553	145
23648	16
27082	25
2859	69
12995	46
27320	39
15755	50
32621	59
42478	30
33354	26
53968	37
40250	37
46247	14
36897	21
14156	16
24198	62
46248	6
10912	4
26086	53
48354	27
6040	58
42915	43
28918	34
5118	60
2383	35
39074	50
32958	33
57464	37
53166	37
16922	11
14005	24
53080	15
30537	2
24483	13
23014	27
12542	15
15598	9
47661	11
10738	54
2547	119
19837	83
28414	90
54198	36
11128	49
54633	37
43371	7
43407	20
54642	19
22245	28
42632	40
8948	19
38139	21
48307	31
33337	109
7825	50
50787	57
41271	104
45691	26
25280	33
46900	59
56032	30
36495	36
1286	28
12039	28
23523	31
38764	29
23098	82
16831	49
34739	39
57367	53
1860	32
36739	23
30024	1
29550	31
22178	26
38357	25
49189	12
32873	19
29440	40
40046	24
10491	11
9314	89
9095	61
10648	16
46654	41
30933	41
32319	68
51549	48
5667	44
27261	41
50629	28
55610	8
27321	19
25913	76
33266	108
28183	23
5892	18
6986	29
43720	22
32119	68
7827	124
48771	93
37072	109
33198	19
46656	26
43423	50
13317	16
7054	32
16303	16
18421	37
15751	10
2357	15
49808	55
7108	43
77	76
56949	22
25817	52
2762	42
50328	38
16198	57
50901	33
1996	83
41001	68
30969	67
1498	55
14667	7
18439	10
6641	26
11267	15
47970	25
50452	28
30906	15
37184	123
53505	53
40942	22
20609	125
44188	59
48310	27
55418	144
56652	64
6521	82
38023	37
44791	42
33623	69
55302	29
15585	66
39696	55
33511	41
15018	107
12118	35
22358	35
29279	14
5489	31
636	91
17982	68
21118	41
36688	29
46187	19
7320	49
31055	42
36886	24
11138	81
29309	54
23966	66
46068	90
11368	39
20852	36
5649	56
8012	42
42627	75
40745	28
34580	31
54115	26
42271	66
15362	57
14921	35
10852	49
58013	52
56408	33
45024	18
38657	14
33008	41
33831	46
4473	37
4750	58
18271	59
32570	76
8989	22
33541	30
52322	25
4008	40
39430	38
51665	82
28085	110
56464	82
40268	73
25024	32
11559	95
45761	63
10996	50
16481	14
25868	14
15656	9
16467	35
44685	43
19979	10
50390	95
30741	73
39550	129
33241	74
13840	68
38591	36
17505	51
1122	41
28290	39
11888	21
26235	32
9659	21
15135	69
17152	70
9372	37
3006	35
1588	39
5432	62
49327	118
48172	43
29015	17
45459	22
9305	28
57133	60
34948	63
22255	36
48349	122
38556	67
8396	39
52116	23
4724	68
28400	56
927	62
50744	50
41196	73
15850	14
35232	32
46024	25
5896	38
5339	39
22913	45
11650	88
41976	53
11317	35
43568	22
39894	16
53065	25
44292	13
1069	29
31044	42
38717	42
47211	58
40781	41
38297	30
1722	84
14840	46
13072	7
12462	33
32729	17
24096	50
34837	26
21371	129
48511	32
7435	37
53302	21
2697	48
31660	45
10927	42
647	37
29946	56
13636	79
38460	89
35688	22
22466	73
26357	25
20708	42
12166	60
6180	38
49929	43
57416	33
45611	42
54779	34
12816	22
55628	25
9247	39
30398	62
1987	66
28469	16
42964	70
16024	56
14368	59
17911	20
32561	21
4817	11
50868	85
36503	51
47782	86
7629	94
46534	47
51302	48
36025	25
45287	27
10158	47
43077	37
49175	21
7913	41
43293	27
26160	48
34454	41
27774	63
54704	56
32685	128
16079	116
12509	106
45052	18
21361	52
10737	48
46076	36
47227	12
16253	24
9348	9
52761	100
27837	72
39908	58
28880	23
21307	30
43137	46
35643	71
58196	30
29853	53
21638	82
7246	58
45701	18
2485	39
14914	54
41157	34
51795	92
29776	55
29278	64
29355	17
32491	24
14304	55
25398	21
30787	33
36549	5
51462	5
40694	16
35589	83
54695	71
46333	62
4402	34
13038	45
28420	23
37318	28
38736	77
15137	36
49396	94
20394	22
39567	17
9425	118
5543	43
7265	50
36156	73
10151	56
52916	26
32713	37
17453	47
23093	23
17977	113
49861	44
57791	63
34686	37
7297	57
31123	115
18914	25
45675	40
46838	5
23671	48
10892	40
31746	43
47351	43
44930	44
17990	20
25736	60
8634	47
9391	76
17602	52
25962	120
6437	21
986	35
43063	23
38449	39
54853	83
33218	46
12729	67
14050	63
10249	25
47613	43
33230	49
34490	12
23244	73
58084	57
40969	43
27328	78
35559	30
15260	64
56128	15
25951	4
20918	6
32382	37
18041	5
31845	10
53661	41
42233	17
10112	17
17757	40
25266	46
42497	57
323	28
53644	68
33047	85
12238	10
36078	48
26409	19
46713	13
19248	64
7811	13
22557	31
24343	70
8275	59
46285	33
36935	32
29918	17
21421	3
16206	53
38821	89
17411	24
22692	44
47375	38
53659	36
46816	33
38511	33
55274	22
34408	31
52593	8
1013	37
41794	35
22505	69
56958	64
25501	16
38911	19
55751	79
53688	25
15747	20
55382	32
5035	51
7555	32
37399	29
12855	38
48729	48
32837	34
27264	25
19264	47
35611	37
54723	21
55049	33
39179	26
5991	11
44975	29
24815	62
51815	88
12255	50
38209	54
57136	72
20446	64
38954	54
8526	62
49820	103
53452	55
57825	39
8290	32
19962	91
34130	55
47343	68
50931	121
53145	51
15334	14
38248	16
36427	20
27187	142
22242	63
38032	41
36296	77
44408	44
27673	61
52135	67
18050	44
29641	18
17562	8
53698	68
56623	20
24602	32
56297	25
39459	53
36	42
21622	5
40828	51
22787	21
57932	8
234	17
31317	32
7124	17
54022	46
37244	30
7002	37
50417	49
52441	41
12388	15
38307	85
24430	57
38860	25
53519	79
13312	83
39443	25
1726	24
47865	8
46429	62
44804	30
55002	50
46023	39
50345	43
3420	8
13252	23
36381	33
4356	26
3102	77
51315	44
56406	16
14675	54
18229	20
274	85
44569	51
7843	87
15133	83
6742	42
39651	86
15278	9
53886	19
24956	17
40592	14
34059	52
862	39
55010	21
27033	8
4904	14
38191	48
58207	19
8615	43
16292	43
49005	114
44850	20
49551	31
23561	128
14269	123
22448	24
18166	8
23690	2
34203	68
479	55
53213	54
53226	25
45620	114
27112	32
19084	11
43586	11
31045	65
13598	29
19475	58
52375	46
11920	35
15824	28
58201	31
36989	22
34911	21
37179	116
5706	38
23194	12
16367	21
35942	34
46897	7
15912	27
46839	12
26988	23
50453	16
48194	1
52845	19
56436	15
43163	36
49149	10
17653	102
33007	102
3286	67
18385	83
2970	34
41163	59
48370	84
56053	38
41089	30
13131	37
37031	5
26934	49
43254	50
38466	14
36439	93
9245	50
27716	50
28779	42
27923	77
34127	57
50864	31
43311	19
39270	27
50360	67
29929	17
34565	21
46491	56
33622	39
14720	69
34958	46
1891	50
31005	14
9574	22
52864	37
26791	41
54521	66
25988	103
39352	70
38991	49
21365	24
41919	22
3976	24
45007	63
26366	17
12275	81
19268	49
12174	56
3739	75
10827	19
15797	80
58146	23
58382	26
15101	59
29193	26
15572	8
22759	9
6835	19
47262	12
1135	30
39858	19
17482	44
34343	11
38145	9
24145	36
31662	26
22748	74
17208	42
7615	99
24472	36
23549	64
16973	86
19307	9
2670	49
50151	35
48972	19
7408	42
14060	89
9194	21
16363	57
41066	37
55304	42
38028	38
18334	15
46085	9
21017	5
50457	13
9414	24
49325	49
7994	47
42181	52
45204	78
5139	10
17438	30
35577	25
15616	19
45096	42
12826	101
37219	56
16449	49
55530	87
27532	82
40631	65
25592	93
42913	77
35819	36
8507	89
26302	37
54734	59
48009	59
29414	10
41561	13
4189	42
18511	65
49547	169
20772	55
22816	36
19619	47
28817	49
19725	58
14714	56
15107	27
39364	23
19070	20
6080	74
7839	55
12668	65
49062	19
6697	45
2692	130
54296	49
2676	30
18124	40
34218	24
23657	31
45118	30
24646	25
6548	49
36853	39
40483	43
19562	45
56554	43
5751	57
6451	36
29586	60
35124	28
41591	20
25526	71
52931	78
54599	28
17423	64
35570	79
29778	31
42346	44
12419	51
41423	36
9121	43
54432	83
34515	109
24812	10
35076	37
34277	45
24734	124
13200	28
938	54
49934	72
53012	15
48351	81
37493	36
22931	19
31664	50
42501	43
8397	35
19458	48
45549	37
54272	47
31053	18
19612	88
16854	117
38329	77
45334	40
38108	49
34933	65
28489	47
19980	119
29493	23
39813	61
1397	44
3446	38
54940	49
21296	98
48403	16
41113	17
33034	47
33613	72
10864	76
4103	47
22585	136
7388	2
16484	3
10142	43
54302	75
21358	22
4551	6
51897	36
42106	45
54778	23
36282	12
21759	10
17688	15
8010	60
2521	55
7135	78
24070	121
48120	48
53694	15
20439	7
57262	37
5865	18
25388	73
25783	47
42789	54
56527	64
49444	18
4286	36
23210	36
8574	49
15718	118
21918	54
19987	7
26814	11
8385	37
34093	65
18155	60
32869	52
33373	45
55303	77
38104	53
3881	23
32829	37
48008	41
22598	28
56206	96
20736	36
763	83
13198	84
43308	25
46284	27
12868	29
52492	30
57937	41
52769	79
14004	74
3501	32
42863	18
24652	102
39422	57
46440	24
37487	31
18912	23
45822	39
24921	55
40954	56
5940	15
13645	20
44693	29
17314	199
42531	35
15300	47
44007	26
38518	31
23651	13
13144	107
57187	73
52130	19
5367	121
13033	103
35016	44
812	24
51323	34
14367	20
12348	33
49463	27
4761	70
8549	10
8693	80
15324	88
52380	62
31225	76
11276	33
46931	26
20943	51
27110	18
7885	15
26799	17
35359	41
45209	40
11474	64
27933	48
34757	66
1408	31
36971	55
56695	21
37888	42
32639	33
56405	27
36641	16
22965	32
55088	19
11011	28
42675	34
38953	60
45297	105
54985	26
14674	21
28602	51
47255	64
50627	44
18906	54
43323	38
46039	78
42731	33
47418	38
2225	27
4392	23
46541	39
29736	40
36896	33
26607	41
56531	45
12112	154
12029	49
20739	43
35170	129
12884	38
55354	20
46907	30
49674	19
23040	17
54833	20
29563	45
13041	44
11789	34
42006	46
15403	23
14265	13
9467	43
15823	56
26839	59
40568	89
43515	39
19283	74
39781	39
18967	66
42558	89
18104	29
51744	51
30046	55
29101	100
46348	46
24699	62
39647	66
11429	37
20614	57
14753	52
21922	43
24622	71
26746	101
56075	46
21514	36
23890	102
31526	64
2747	101
52775	128
14928	26
40775	75
55273	40
6012	71
8131	78
58087	45
39663	62
34528	48
51354	39
28841	33
23728	17
4172	62
1949	22
44252	35
12034	39
10925	45
49217	65
4741	59
35175	29
21263	26
21764	16
52920	88
19990	37
40077	53
49134	37
13489	24
32707	23
57084	8
18903	70
54864	51
23339	42
29668	58
47046	52
18841	126
5703	75
56956	42
39824	85
34153	51
53195	42
36593	22
44033	90
7202	50
6060	22
4276	47
10237	31
35059	106
1518	71
49362	25
40254	56
2184	113
1271	29
17396	36
28858	128
3081	47
50888	68
17649	32
23140	104
32043	31
35014	88
53325	22
16164	136
51460	10
5096	38
35906	46
3064	78
26404	32
6545	40
3674	137
8864	48
46183	58
56765	48
37504	48
36902	28
4384	36
44431	60
32162	48
25887	36
52563	68
22929	61
13593	17
1696	7
29	17
55698	79
38563	56
47914	107
21527	53
31424	47
18861	162
22073	35
5030	55
2194	53
42382	9
17472	28
28361	22
13992	69
30424	55
53046	79
3249	55
47946	32
28959	71
13703	45
5617	47
8952	20
10133	39
24783	28
33756	25
23111	17
13595	29
36300	40
33893	76
23038	58
18205	61
44525	137
32045	45
23920	120
56141	45
42390	50
1023	49
42011	82
32754	33
43036	83
24202	56
37071	63
559	25
3753	37
27849	8
50848	73
42739	12
44257	42
16724	71
28590	79
24091	8
53222	44
8064	45
29486	40
2446	51
30552	51
44229	27
51863	56
29128	38
12482	28
35946	45
7012	15
32457	9
8044	123
3832	104
39805	12
11828	40
32040	33
21174	34
31265	7
7794	3
39714	7
16189	47
38929	12
22224	95
4547	62
30529	33
19192	28
46775	105
25169	20
44503	64
27503	12
48854	25
8578	15
21150	75
54589	25
34773	60
25382	50
14950	43
39370	14
46362	10
39692	54
29567	53
11413	16
10779	12
14768	11
25866	29
7351	41
19865	88
48073	22
9323	32
22538	42
42716	57
49054	30
50646	37
10796	64
31897	76
20291	62
19666	79
46282	48
19963	10
20080	59
37849	60
39635	45
12926	28
58289	96
53590	19
43922	35
32535	25
19349	59
55226	30
43530	15
31040	48
39296	49
34648	92
16368	86
33828	100
25838	67
51310	19
39578	35
24004	79
8536	13
23	33
7201	33
6634	88
36480	23
55480	53
53260	54
42354	60
34271	28
26500	33
48885	7
5177	20
11852	57
19697	2
14963	41
29338	24
32908	81
41313	77
41355	87
42826	70
13000	101
52760	16
24939	26
31222	53
31957	16
30819	24
45640	76
3983	31
24196	61
45671	88
49119	58
56050	26
305	29
54733	48
34746	20
20941	34
23673	34
54120	27
43827	20
40984	28
54445	21
58167	20
15590	34
44230	40
18139	29
27194	50
27164	77
48648	18
54351	12
11853	14
45215	63
13925	24
27942	23
48092	49
57529	37
6662	20
32838	18
29072	155
3021	80
32648	24
33349	60
8907	54
7850	7
28222	28
48654	32
29107	40
46469	26
18123	42
48786	3
55399	12
42421	26
15580	34
19535	21
4263	93
17777	113
14522	79
20837	68
55214	58
34024	75
37414	37
16479	30
18156	38
58038	73
15122	1
26016	10
49636	71
34036	61
1017	11
57933	12
30910	35
27285	39
42852	10
9389	13
10847	92
54800	78
27088	30
1706	67
56691	98
15996	35
27343	28
4961	36
9760	73
16186	16
18346	22
5050	31
4334	27
52350	55
49128	37
20760	33
5352	83
54413	33
40014	56
36579	56
41410	17
21452	47
43612	171
4917	62
1472	20
38678	37
20185	52
28516	90
27271	48
3475	16
36185	15
39560	51
31180	50
15007	54
56639	52
38376	33
12072	41
31346	21
28359	36
35100	66
18281	92
51452	44
56323	17
48643	14
48355	4
39700	43
5657	86
11044	98
23253	76
43257	122
1430	50
53133	34
30540	56
46927	34
26430	51
24392	45
23215	40
55499	12
54613	19
50063	18
26446	32
52456	2
11256	2
44593	27
875	26
14295	71
1028	35
48216	64
3726	54
5521	78
35153	56
25317	69
31019	57
35618	68
29084	22
3951	15
29385	44
48696	43
53220	34
40980	37
9032	62
53136	35
36448	78
17100	7
36195	11
27577	19
2611	30
4251	60
24950	76
28524	48
27440	26
34534	27
57778	24
28495	15
52096	23
17517	31
2789	68
40807	26
37479	21
33033	57
43026	45
21723	60
16840	23
54018	8
14431	88
24661	40
32454	52
31079	38
21661	50
38647	62
3053	50
47686	43
36540	30
16212	41
27132	53
7099	21
27936	68
47612	28
11958	25
43516	37
12725	34
46185	18
89	45
21582	2
13622	9
55497	24
52805	5
47437	29
39590	61
16133	40
5898	4
22937	23
17703	6
28430	65
52267	32
23386	22
44321	74
27139	42
828	70
7558	52
18632	44
42733	54
14001	87
53634	20
37643	12
23592	11
22357	26
23482	36
5040	67
2999	46
28114	124
51600	54
614	33
55649	60
7048	51
12594	22
17044	16
53825	24
39241	94
28675	68
6000	60
37862	41
19910	30
7858	41
55754	72
13394	32
15136	48
56812	45
52321	28
27103	114
7305	103
30029	81
